pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
63692,,0,,,,,,,,1180,5120,JAIPUR RDC,N6,N6,5120,32 MA,DEPOT,32 MA
63693,,0,,,,,,,,1180,5116,BHARATPUR,N6,N6,5120,32 MA,DEPOT,32 MA
63690,,0,,,,,,,,1180,5112,SIKAR,N6,N6,5120,32 MA,DEPOT,32 MA
63691,,0,,,,,,,,1180,5115,MORADABAD,N4,N4_1,5040,32 MA,DEPOT,32 MA
63687,,0,,,,,,,,1180,5108,BARMER,N6,N6,5120,32 MA,DEPOT,32 MA
63688,,0,,,,,,,,1180,5109,BHILWARA,N6,N6,5120,32 MA,DEPOT,32 MA
63689,,0,,,,,,,,1180,5114,AJMER,N6,N6,5120,32 MA,DEPOT,32 MA
63685,,0,,,,,,,,1180,5106,KOTA,N6,N6,5120,32 MA,DEPOT,32 MA
63686,,0,,,,,,,,1180,5111,SRI GANGA NAGAR,N6,N6,5120,32 MA,DEPOT,32 MA
63683,,0,,,,,,,,1180,5105,BIKANER,N6,N6,5120,32 MA,DEPOT,32 MA
63684,,0,,,,,,,,1180,5107,ALWAR,N6,N6,5040,32 MA,DEPOT,32 MA
63680,,0,,,,,,,,1180,5102,TRANSPORT NAGAR,N6,N6,5120,32 MA,DEPOT,32 MA
63681,,0,,,,,,,,1180,5104,JODHPUR,N6,N6,5120,32 MA,DEPOT,32 MA
63682,,0,,,,,,,,1180,5103,UDAIPUR,N6,N6,5120,32 MA,DEPOT,32 MA
63679,,0,,,,,,,,1180,5101,JAIPUR,N6,N6,5120,32 MA,DEPOT,32 MA
63677,,0,,,,,,,,1180,5071,NOIDA,N4,N4,5050,32 MA,DEPOT,32 MA
63678,,0,,,,,,,,1180,5061,PANIPAT,N5,N5,5040,32 MA,DEPOT,32 MA
63676,,0,,,,,,,,1180,5055,GURGAON,N5,N5,5050,32 MA,DEPOT,32 MA
63675,,0,,,,,,,,1180,5054,ROHTAK,N4,N4,5040,32 MA,DEPOT,32 MA
63673,,0,,,,,,,,1180,5052,YAMUNA NAGAR,N5,N5,5040,32 MA,DEPOT,32 MA
63674,,0,,,,,,,,1180,5053,HISSAR,N5,N5,5040,32 MA,DEPOT,32 MA
63672,,0,,,,,,,,1180,5051,FARIDABAD,N6,N6,5050,32 MA,DEPOT,32 MA
63671,,0,,,,,,,,1110,111880,RAIPUR,W2,W2,,32 MA,OEM,32 MA
63669,,0,,,,,,,,1110,112067,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
63670,,0,,,,,,,,1180,5050,DHARUHERA RDC,N5,N5,5050,32 MA,DEPOT,32 MA
63666,,0,,,,,,,,1110,112168,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
63667,,0,,,,,,,,1110,112272,HYDERABAD,S3,S3,,18 FT,OEM,32 MA
63668,,0,,,,,,,,1110,112268,VARANASI,N1,N1,,32 MA,OEM,32 MA
63665,,0,,,,,,,,1110,112331,RAIGARH,W1,W1,,18 FT,OEM,18 FT
63664,,0,,,,,,,,1110,112389,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63663,,0,,,,,,,,1110,112519,KANPUR,N1,N1,,32 MA,OEM,32 MA
63662,,0,,,,,,,,1110,112639,BARBIL,E2,E2,,32 MA,OEM,32 MA
63660,,0,,,,,,,,1110,112646,KAMALAPURAM,S3,S3,,18 FT,OEM,32 MA
63661,,0,,,,,,,,1110,112578,AHMEDABAD,W1,W1,,32 MA,OEM,32 MA
63659,,0,,,,,,,,1110,112720,SURAT,W1,W1,,32 MA,OEM,32 MA
63658,,0,,,,,,,,1110,112967,MULUND (E),W1,W1,,32 MA,OEM,32 MA
63657,,0,,,,,,,,1110,112868,AHMEDABAD,W1,W1,,32 MA,OEM,32 MA
63656,,0,,,,,,,,1110,113125,SATNA,W2,W2,,32 MA,OEM,32 MA
63655,,0,,,,,,,,1110,113013,RAIGAD,W1,W1,,18 FT,OEM,18 FT
63654,,0,,,,,,,,1110,113144,KORBA,W2,W2,,32 MA,OEM,32 MA
63653,,0,,,,,,,,1110,113371,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
63652,,0,,,,,,,,1110,113366,LAKHANPUR,E2,E2,,32 MA,OEM,32 MA
63651,,0,,,,,,,,1110,113587,INDORE,W2,W2,,32 MA,OEM,32 MA
63650,,0,,,,,,,,1110,113769,NERUL,W1,W1,,32 MA,OEM,32 MA
63649,,0,,,,,,,,1110,113779,CHILLAKUR,S3,S3,,18 FT,OEM,32 MA
63647,,0,,,,,,,,1110,114031,GANDHIDHAM,W1,W1,,32 MA,OEM,32 MA
63648,,0,,,,,,,,1110,113837,AMBIKAPUR,W2,W2,,32 MA,OEM,32 MA
63646,,0,,,,,,,,1110,113918,BUDAWADA,S3,S3,,18 FT,OEM,32 MA
63645,,0,,,,,,,,1110,114059,MUMBAI,W1,W1,,32 MA,OEM,32 MA
63644,,0,,,,,,,,1110,114053,NEW DELHI,N1,N1,,32 MA,OEM,32 MA
63642,,0,,,,,,,,1110,114197,BHOPAL,W2,W2,,32 MA,OEM,32 MA
63643,,0,,,,,,,,1110,114146,BARMER,N3,N3,,32 MA,OEM,32 MA
63641,,0,,,,,,,,1110,114089,CHINCHOLI,S2,S2,,18 FT,OEM,32 MA
63638,,0,,,,,,,,1110,114244,BHEEMASAMUDRA,S2,S2,,18 FT,OEM,32 MA
63639,,0,,,,,,,,1110,114299,TANDWA,E1,E1,,32 MA,OEM,32 MA
63640,,0,,,,,,,,1110,114218,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
63637,,0,,,,,,,,1110,114269,TINSUKIA,E2,E2,,32 MA,OEM,32 MA
63636,,0,,,,,,,,1110,114366,BARODA,W1,W1,,32 MA,OEM,32 MA
63635,,0,,,,,,,,1110,114332,SURAT,W1,W1,,32 MA,OEM,32 MA
63633,,0,,,,,,,,1110,114485,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
63634,,0,,,,,,,,1110,114449,GANDHIDHAM,W1,W1,,32 MA,OEM,32 MA
63632,,0,,,,,,,,1110,114436,KARIMNAGAR,S3,S3,,18 FT,OEM,32 MA
63629,,0,,,,,,,,1110,114496,MUNDRA,W1,W1,,32 MA,OEM,32 MA
63630,,0,,,,,,,,1110,114489,NOIDA,N1,N1,,32 MA,OEM,32 MA
63631,,0,,,,,,,,1110,114507,JHARGRAM,E2,E2,,32 MA,OEM,32 MA
63628,,0,,,,,,,,1110,114580,HYDERABAD,S3,S3,,18 FT,OEM,32 MA
63627,,0,,,,,,,,1110,114684,DUNGURIPALI,E2,E2,,32 MA,OEM,32 MA
63626,,0,,,,,,,,1110,114646,JASAI,W1,W1,,32 MA,OEM,32 MA
63625,,0,,,,,,,,1110,114775,KARIMNAGAR,S3,S3,,18 FT,OEM,32 MA
63624,,0,,,,,,,,1110,114722,UDAIPUR,N3,N3,,32 MA,OEM,32 MA
63623,,0,,,,,,,,1110,114776,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
63622,,0,,,,,,,,1110,114825,URIMARI,E1,E1,,32 MA,OEM,32 MA
63621,,0,,,,,,,,1110,114849,DAITARI,E2,E2,,32 MA,OEM,32 MA
63620,,0,,,,,,,,1110,114831,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63619,,0,,,,,,,,1110,114926,BARODA,W1,W1,,32 MA,OEM,32 MA
63618,,0,,,,,,,,1110,114921,VAYOR,W1,W1,,32 MA,OEM,32 MA
63617,,0,,,,,,,,1110,114971,CHAKAN,W1,W1,,32 MA,OEM,32 MA
63616,,0,,,,,,,,1110,115001,BARMER,N3,N3,,32 MA,OEM,32 MA
63615,,0,,,,,,,,1110,115002,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
63614,,0,,,,,,,,1110,115009,TALCHER,E2,E2,,32 MA,OEM,32 MA
63612,,0,,,,,,,,1110,115089,PANVEL,W1,W1,,32 MA,OEM,32 MA
63613,,0,,,,,,,,1110,115053,NAKHATRANA,W1,W1,,32 MA,OEM,32 MA
63611,,0,,,,,,,,1110,115041,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63610,,0,,,,,,,,1110,115112,KURNOOL,S3,S3,,18 FT,OEM,32 MA
63609,,0,,,,,,,,1110,115150,LALBAUGH,W1,W1,,32 MA,OEM,32 MA
63608,,0,,,,,,,,1110,115111,ALLAGADDA,S3,S3,,18 FT,OEM,32 MA
63607,,0,,,,,,,,1110,115229,UMARSAR,W1,W1,,32 MA,OEM,32 MA
63606,,0,,,,,,,,1110,115215,DAMAGORIA,E2,E2,,32 MA,OEM,32 MA
63605,,0,,,,,,,,1110,115234,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63604,,0,,,,,,,,1110,115231,DHANBAD,E1,E1,,32 MA,OEM,32 MA
63603,,0,,,,,,,,1110,115298,PAWANE,W1,W1,,32 MA,OEM,32 MA
63602,,0,,,,,,,,1110,115243,CHITHARA,S2,S2,,18 FT,OEM,32 MA
63601,,0,,,,,,,,1110,115273,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63600,,0,,,,,,,,1110,115316,SARAIDHELA,E1,E1,,32 MA,OEM,32 MA
63599,,0,,,,,,,,1110,115319,VADASSERIKARA,S2,S2,,18 FT,OEM,32 MA
63598,,0,,,,,,,,1110,115330,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63597,,0,,,,,,,,1110,115379,KUSUNDA,E1,E1,,32 MA,OEM,32 MA
63596,,0,,,,,,,,1110,115482,DHANBAD,E1,E1,,32 MA,OEM,32 MA
63595,,0,,,,,,,,1110,115439,DHANBAD,E1,E1,,32 MA,OEM,32 MA
63594,,0,,,,,,,,1110,290204,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
63593,,0,,,,,,,,1110,290188,NOIDA,N1,N1,,32 MA,OEM,32 MA
63592,,0,,,,,,,,1110,290202,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
63591,,0,,,,,,,,1110,290213,RAIGAD,W1,W1,,18 FT,OEM,18 FT
63590,,0,,,,,,,,1110,290214,HOSUR,S1,S1,,18 FT,OEM,32 MA
63589,,0,,,,,,,,1110,400003,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63588,,0,,,,,,,,1110,400005,TRIVANDRUM,S2,S2,,18 FT,OEM,32 MA
63587,,0,,,,,,,,1110,400006,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63585,,0,,,,,,,,1110,400010,PUNE,W1,W1,,32 MA,OEM,32 MA
63586,,0,,,,,,,,1110,400009,ORAGADAM OE,S1,S1_1,,18 FT,OEM,32 MA
63584,,0,,,,,,,,1110,400011,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
63583,,0,,,,,,,,1110,400017,NASIK OE,W1,W1,,32 MA,OEM,32 MA
63582,,0,,,,,,,,1110,400013,RAMPUR,N2,N2,,32 MA,OEM,32 MA
63581,,0,,,,,,,,1110,400018,JAMNAGAR OE,W1,W1,,32 MA,OEM,32 MA
63580,,0,,,,,,,,1110,400019,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63579,,0,,,,,,,,1110,400020,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63576,,0,,,,,,,,1110,400024,MADURAI OE,S1,S1,,18 FT,OEM,32 MA
63577,,0,,,,,,,,1110,400021,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63578,,0,,,,,,,,1110,400023,RAJKOT,W1,W1,,32 MA,OEM,32 MA
63575,,0,,,,,,,,1110,400025,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
63574,,0,,,,,,,,1110,400028,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63572,,0,,,,,,,,1110,400031,HOSUR OE,S1,S1,,18 FT,OEM,32 MA
63573,,0,,,,,,,,1110,400027,BANGALORE OE,S2,S2,,18 FT,OEM,32 MA
63569,,0,,,,,,,,1110,400038,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
63570,,0,,,,,,,,1110,400034,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63571,,0,,,,,,,,1110,400032,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
63567,,0,,,,,,,,1110,400039,MANDIDEEP OE GODOWN,W2,W2,,32 MA,OEM,32 MA
63568,,0,,,,,,,,1110,400035,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
63564,,0,,,,,,,,1110,400042,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63565,,0,,,,,,,,1110,400041,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
63566,,0,,,,,,,,1110,400040,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63562,,0,,,,,,,,1110,400044,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63563,,0,,,,,,,,1110,400043,NAGPUR OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63559,,0,,,,,,,,1110,400045,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63560,,0,,,,,,,,1110,400051,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63561,,0,,,,,,,,1110,400047,DODDABALLAPUR OE,S2,S2,,18 FT,OEM,32 MA
63556,,0,,,,,,,,1110,400058,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63557,,0,,,,,,,,1110,400054,MADURAI OE,S1,S1,,18 FT,OEM,32 MA
63558,,0,,,,,,,,1110,400056,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63554,,0,,,,,,,,1110,400060,ZAHEERABAD OE,S3,S3,,18 FT,OEM,32 MA
63555,,0,,,,,,,,1110,400057,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
63552,,0,,,,,,,,1110,400062,KOLKATA OE,E2,E2,,32 MA,OEM,32 MA
63553,,0,,,,,,,,1110,400059,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63549,,0,,,,,,,,1110,400066,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
63550,,0,,,,,,,,1110,400063,TIRUVALLUR OE,S1,S1_1,,18 FT,OEM,32 MA
63551,,0,,,,,,,,1110,400061,ZAHEERABAD OE,S3,S3,,18 FT,OEM,32 MA
63547,,0,,,,,,,,1110,400071,KOLAR OE,S2,S2,,18 FT,OEM,32 MA
63548,,0,,,,,,,,1110,400068,CHENNAI OE GODOWN,S1,S1_1,,18 FT,OEM,32 MA
63544,,0,,,,,,,,1110,400076,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63545,,0,,,,,,,,1110,400074,CHENGELPET OE,S1,S1_1,,18 FT,OEM,32 MA
63546,,0,,,,,,,,1110,400073,SRIPERUMBUDUR,S1,S1_1,,18 FT,OEM,32 MA
63542,,0,,,,,,,,1110,400078,ENNORE OE,S1,S1_1,,18 FT,OEM,32 MA
63543,,0,,,,,,,,1110,400075,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
63539,,0,,,,,,,,1110,400089,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
63540,,0,,,,,,,,1110,400083,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
63541,,0,,,,,,,,1110,400077,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63538,,0,,,,,,,,1110,400081,RAJKOT,W1,W1,,32 MA,OEM,32 MA
63537,,0,,,,,,,,1110,400121,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63534,,0,,,,,,,,1110,400126,LUCKNOW OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63535,,0,,,,,,,,1110,400147,RANIPET OE,S1,S1_1,,18 FT,OEM,32 MA
63536,,0,,,,,,,,1110,400090,KOLAR,S2,S2,,18 FT,OEM,32 MA
63532,,0,,,,,,,,1110,400171,KANCHEEPURAM OE,S1,S1_1,,18 FT,OEM,32 MA
63533,,0,,,,,,,,1110,400151,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63531,,0,,,,,,,,1110,400176,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63529,,0,,,,,,,,1110,400181,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
63530,,0,,,,,,,,1110,400182,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63527,,0,,,,,,,,1110,400191,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63528,,0,,,,,,,,1110,400186,BANGALORE OE GODOWN,S2,S2,,18 FT,OEM,32 MA
63525,,0,,,,,,,,1110,400206,PALWAL OE,N2,N2,,32 MA,OEM,32 MA
63526,,0,,,,,,,,1110,400196,SRIPERUMBUDUR,S1,S1_1,,18 FT,OEM,32 MA
63522,,0,,,,,,,,1110,400221,SANAND OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63523,,0,,,,,,,,1110,400211,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63524,,0,,,,,,,,1110,400207,CHENNAI OE,S1,S1_1,,18 FT,OEM,32 MA
63519,,0,,,,,,,,1110,400241,RAJKOT,W1,W1,,32 MA,OEM,32 MA
63520,,0,,,,,,,,1110,400236,BULDHANA,W1,W1,,32 MA,OEM,32 MA
63521,,0,,,,,,,,1110,400226,CHENNAI OE,S1,S1_1,,18 FT,OEM,32 MA
63517,,0,,,,,,,,1110,400292,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
63518,,0,,,,,,,,1110,400281,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63515,,0,,,,,,,,1110,400293,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63516,,0,,,,,,,,1110,400271,ENNORE OE,S1,S1_1,,18 FT,OEM,32 MA
63513,,0,,,,,,,,1110,400295,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
63514,,0,,,,,,,,1110,400286,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63512,,0,,,,,,,,1110,400294,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63510,,0,,,,,,,,1110,400300,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
63511,,0,,,,,,,,1110,400297,KOLAR OE,S2,S2,,18 FT,OEM,32 MA
63508,,0,,,,,,,,1110,400304,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63509,,0,,,,,,,,1110,400299,DHARWAD OE,S2,S2,,18 FT,OEM,32 MA
63507,,0,,,,,,,,1110,400302,GURGAON,N1,N1,,32 MA,OEM,32 MA
63504,,0,,,,,,,,1110,400307,KHARAGPUR,E2,E2,,32 MA,OEM,32 MA
63505,,0,,,,,,,,1110,400308,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63506,,0,,,,,,,,1110,400303,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
63502,,0,,,,,,,,1110,400311,NARASAPUR OE,S2,S2,,18 FT,OEM,32 MA
63503,,0,,,,,,,,1110,400310,ZAHEERABAD OE,S3,S3,,18 FT,OEM,32 MA
63501,,0,,,,,,,,1110,400313,KOLAR OE,S2,S2,,18 FT,OEM,32 MA
63500,,0,,,,,,,,1110,400314,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
63498,,0,,,,,,,,1110,400316,ORAGADAM OE,S1,S1_1,,18 FT,OEM,32 MA
63499,,0,,,,,,,,1110,400315,ANEKAL,S2,S2,,18 FT,OEM,32 MA
63497,,0,,,,,,,,1110,400318,INDORE OE,W2,W2,,32 MA,OEM,32 MA
63495,,0,,,,,,,,1110,400321,CHENNAI OE,S1,S1_1,,18 FT,OEM,32 MA
63496,,0,,,,,,,,1110,400320,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63494,,0,,,,,,,,1110,400322,CHENNAI OE,S1,S1_1,,18 FT,OEM,32 MA
63492,,0,,,,,,,,1110,400327,HOSUR OE,S2,S2,,18 FT,OEM,32 MA
63493,,0,,,,,,,,1110,400323,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63491,,0,,,,,,,,1110,400324,MEDAVAKKAM,S1,S1_1,,18 FT,OEM,32 MA
63490,,0,,,,,,,,1110,400326,CHENGELPET,S1,S1_1,,18 FT,OEM,32 MA
63488,,0,,,,,,,,1110,400329,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63489,,0,,,,,,,,1110,400328,COIMBATORE OE,S1,S1,,18 FT,OEM,32 MA
63487,,0,,,,,,,,1110,400330,SATARA,W1,W1,,32 MA,OEM,32 MA
63484,,0,,,,,,,,1110,400335,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63485,,0,,,,,,,,1110,400332,CHENNAI OE,S1,S1_1,,18 FT,OEM,32 MA
63486,,0,,,,,,,,1110,400331,SANAND OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63482,,0,,,,,,,,1110,400334,SRIPERUMBUDUR,S1,S1_1,,18 FT,OEM,32 MA
63483,,0,,,,,,,,1110,400333,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
63481,,0,,,,,,,,1110,400339,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
63479,,0,,,,,,,,1110,400338,INDORE OE,W2,W2,,32 MA,OEM,32 MA
63480,,0,,,,,,,,1110,400340,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
63477,,0,,,,,,,,1110,400345,ERNAKULAM,S2,S2,,18 FT,OEM,32 MA
63478,,0,,,,,,,,1110,400341,RAJKOT,W1,W1,,32 MA,OEM,32 MA
63475,,0,,,,,,,,1110,400349,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
63476,,0,,,,,,,,1110,400344,KANCHEEPURAM,S1,S1_1,,18 FT,OEM,32 MA
63474,,0,,,,,,,,1110,400347,JAIPUR OE,N3,N3,,32 MA,OEM,32 MA
63472,,0,,,,,,,,1110,400348,DHARWAD OE,S2,S2,,18 FT,OEM,32 MA
63473,,0,,,,,,,,1110,400350,SANAND OE GODOWN,W1,W1,,32 MA,OEM,32 MA
63471,,0,,,,,,,,1110,400355,NELLORE OE,S3,S3,,18 FT,OEM,32 MA
63470,,0,,,,,,,,1110,400356,PUNE,W1,W1,,32 MA,OEM,32 MA
63468,,0,,,,,,,,1110,420004,DHULIA,W1,W1,,32 MA,OEM,32 MA
63469,,0,,,,,,,,1110,420003,JAIPUR,N3,N3,,32 MA,OEM,32 MA
63467,,0,,,,,,,,1110,420005,AURANGABAD,W1,W1,,32 MA,OEM,32 MA
63466,,0,,,,,,,,1110,420007,PARBHANI,W1,W1,,32 MA,OEM,32 MA
63463,,0,,,,,,,,1110,420010,NANDED,W1,W1,,32 MA,OEM,32 MA
63464,,0,,,,,,,,1110,420009,BEED,W1,W1,,32 MA,OEM,32 MA
63465,,0,,,,,,,,1110,420006,LATUR,W1,W1,,32 MA,OEM,32 MA
63462,,0,,,,,,,,1110,420008,NASIK,W1,W1,,32 MA,OEM,32 MA
63461,,0,,,,,,,,1110,420011,JALNA,W1,W1,,32 MA,OEM,32 MA
63459,,0,,,,,,,,1110,420012,OSAMANBAD,W1,W1,,32 MA,OEM,32 MA
63460,,0,,,,,,,,1110,420013,JALGAON,W1,W1,,32 MA,OEM,32 MA
63458,,0,,,,,,,,1110,420014,MUMBAI,W1,W1,,32 MA,OEM,32 MA
63456,,0,,,,,,,,1110,420017,SATARA,W1,W1,,32 MA,OEM,32 MA
63457,,0,,,,,,,,1110,420015,NAGPUR,W1,W1,,32 MA,OEM,32 MA
63455,,0,,,,,,,,1110,420016,PUNE,W1,W1,,32 MA,OEM,32 MA
63454,,0,,,,,,,,1110,420018,SOLAPUR,W1,W1,,32 MA,OEM,32 MA
63453,,0,,,,,,,,1110,420021,THANE,W1,W1,,32 MA,OEM,32 MA
63452,,0,,,,,,,,1110,420020,SANGLI,W1,W1,,32 MA,OEM,32 MA
63451,,0,,,,,,,,1110,420019,AMRAVATI,W1,W1,,32 MA,OEM,32 MA
63449,,0,,,,,,,,1110,420023,RAIGAD,W1,W1,,18 FT,OEM,18 FT
63450,,0,,,,,,,,1110,420022,AKOLA,W1,W1,,32 MA,OEM,32 MA
63447,,0,,,,,,,,1110,420024,KOLHAPUR,W1,W1,,32 MA,OEM,32 MA
63448,,0,,,,,,,,1110,420025,RATNAGIRI,W1,W1,,32 MA,OEM,32 MA
63446,,0,,,,,,,,1110,420026,SINDHUDURG,W1,W1,,32 MA,OEM,32 MA
63444,,0,,,,,,,,1110,420027,YEOTMAL,W1,W1,,32 MA,OEM,32 MA
63445,,0,,,,,,,,1110,420029,BULDHANA,W1,W1,,32 MA,OEM,32 MA
63443,,0,,,,,,,,1110,420028,AHMEDNAGAR,W1,W1,,32 MA,OEM,32 MA
63442,,0,,,,,,,,1110,420030,BHANDARA,W1,W1,,32 MA,OEM,32 MA
63440,,0,,,,,,,,1110,420032,WARDHA,W1,W1,,32 MA,OEM,32 MA
63441,,0,,,,,,,,1110,420031,BARAMATI,W1,W1,,32 MA,OEM,32 MA
63439,,0,,,,,,,,1110,420038,PALGHAR,W1,W1,,32 MA,OEM,32 MA
63438,,0,,,,,,,,1110,420035,DAPODI,W1,W1,,32 MA,OEM,32 MA
63436,,0,,,,,,,,1110,420045,VIJAYAWADA,S3,S3,,18 FT,OEM,32 MA
63437,,0,,,,,,,,1110,420037,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
63435,,0,,,,,,,,1110,420039,KARIMNAGAR,S3,S3,,18 FT,OEM,32 MA
63434,,0,,,,,,,,1110,420044,CUDDAPAH,S3,S3,,18 FT,OEM,32 MA
63433,,0,,,,,,,,1110,420047,NELLORE,S3,S3,,18 FT,OEM,32 MA
63432,,0,,,,,,,,1110,420046,VIZIANAGARAM,S3,S3,,18 FT,OEM,32 MA
63430,,0,,,,,,,,1110,440010,PUNE,W1,W1,,32 MA,OEM,32 MA
63431,,0,,,,,,,,1110,440004,MUMBAI,W1,W1,,32 MA,OEM,32 MA
63429,,0,,,,,,,,1110,440045,BANGALORE,S2,S2,,18 FT,OEM,32 MA
63427,,0,,,,,,,,1110,440075,ALLAHABAD,N1,N1,,32 MA,OEM,32 MA
63428,,0,,,,,,,,1110,440070,BANGALORE,S2,S2,,18 FT,OEM,32 MA
63426,,0,,,,,,,,1110,440080,PALAKKAD,S2,S2,,18 FT,OEM,32 MA
63425,,0,,,,,,,,1110,440095,NASIK,W1,W1,,32 MA,OEM,32 MA
63424,,0,,,,,,,,1110,440111,NALIYA,W1,W1,,32 MA,OEM,32 MA
63423,,0,,,,,,,,1110,440127,COCHIN,S2,S2,,18 FT,OEM,32 MA
63421,,0,,,,,,,,1110,440119,JODHPUR,N3,N3,,32 MA,OEM,32 MA
63422,,0,,,,,,,,1110,440105,BARRACKPORE,E2,E2,,32 MA,OEM,32 MA
63420,,0,,,,,,,,1110,460040,BURDWAN,E2,E2,,32 MA,OEM,32 MA
63419,,0,,,,,,,,1110,460011,BHILAI,W2,W2,,32 MA,OEM,32 MA
63418,,0,,,,,,,,1110,6006,KOLKATA,E2,E2,6000,32 MA,DEPOT,32 MA
63417,,0,,,,,,,,1110,8154,SANATH NAGAR,S3,S3,8150,18 FT,DEPOT,32 MA
63414,,0,,,,,,,,1110,114228,RAJSAMAND,N3,N3,,32 MA,OEM,32 MA
63415,,0,,,,,,,,1110,106028,DHANTEWADA,W2,W2,,32 MA,OEM,32 MA
63416,,0,,,,,,,,1110,6155,HOLIDAYGANJ,E2,E2,6000,32 MA,DEPOT,32 MA
