Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1120,1120,8256,S4,S4,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.3065
1120,1120,8257,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.3622298850574712
1120,1120,8258,S4,S4,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.044083333333333335
1120,1120,8261,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.22259852216748766
1120,1120,8300,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,32 MA,0.39964285714285674
1120,1120,8301,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.08935416666666667
1120,1120,8302,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.08477083333333334
1120,1120,8304,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.2060109126984127
1120,1120,8305,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.048509920634920434
1120,1120,8311,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.05651587301587302
1120,1120,8312,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.1332361111111111
1120,1120,8313,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.018507936507936473
1120,1120,8315,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.15676388888888887
1120,1120,8351,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.20450297619047586
1120,1120,8352,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.3574722222222223
1120,1120,8353,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.218892857142857
1120,1120,8354,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.36471428571428577
