Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1140,1140,104932,N1,N1,,OEM,,,,,32 MA,1
1140,1140,400003,W1,W1,,OEM,,,,,32 MA,5
1140,1140,400006,W1,W1,,OEM,,,,,32 SA,3
1140,1140,400021,N1,N1,,OEM,,,,,32 MA,14
1140,1140,400027,S2,S2,,OEM,,,,,18 FT,2
1140,1140,400038,W1,W1,,OEM,,,,,32 MA,2
1140,1140,400038,W1,W1,,OEM,,,,,32 SA,6
1140,1140,400058,N1,N1,,OEM,,,,,32 MA,4
1140,1140,400075,W1,W1,,OEM,,,,,32 MA,3
1140,1140,400076,N1,N1,,OEM,,,,,32 MA,1
1140,1140,400081,W1,W1,,OEM,,,,,32 MA,1
1140,1140,400241,W1,W1,,OEM,,,,,32 MA,1
1140,1140,400271,S1,S1_1,,OEM,,,,,18 FT,2
1140,1140,400286,N1,N1,,OEM,,,,,32 MA,1
