Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1180,5153,16350360,24,32 MA,N4_1,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,32 MA,663,0.03619909502262444
1180,5152,16350360,41,32 MA,N4_1,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.06184012066365008
1180,5151,16350360,32,32 MA,N4_1,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.048265460030165915
1180,5116,16350360,9,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.013574660633484163
1180,5115,16350360,9,32 MA,N4_1,N4,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.013574660633484163
1180,5114,16350360,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.007541478129713424
1180,5112,16350360,18,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.027149321266968326
1180,5111,16350360,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.007541478129713424
1180,5109,16350360,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.007541478129713424
1180,5108,16350360,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.007541478129713424
1180,5107,16350360,24,32 MA,N6,N6,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.03619909502262444
1180,5106,16350360,12,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.01809954751131222
1180,5105,16350360,17,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.02564102564102564
1180,5104,16350360,13,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.0196078431372549
1180,5103,16350360,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.007541478129713424
1180,5102,16350360,9,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.013574660633484163
1180,5071,16350360,22,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.033182503770739065
1180,5061,16350360,9,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.013574660633484163
1180,5055,16350360,22,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.033182503770739065
1180,5053,16350360,23,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.03469079939668175
1180,5051,16350360,25,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.03770739064856712
1180,5050,16350360,27,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.04072398190045249
1180,5040,16350360,12,32 MA,N6,N6,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,663,0.01809954751131222
1180,5001,16350360,5,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,663,0.007541478129713424
1180,8300,16350350,39,32 MA,S9_5,S9,8300,18 FT,DEPOT,18 FT,S9_5,S9,18 FT,DEPOT,1150/1180,18 FT,639,0.06103286384976526
1180,8150,16350350,41,32 MA,S9_5,S9,8150,18 FT,DEPOT,18 FT,S9_5,S9,18 FT,DEPOT,1150/1180,18 FT,639,0.06416275430359937
1180,7250,16350350,39,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,32 MA,639,0.06103286384976526
1180,7150,16350350,23,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,32 MA,639,0.03599374021909233
1180,7000,16350350,14,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,32 MA,639,0.02190923317683881
1180,6200,16350350,49,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,32 MA,639,0.07668231611893583
1180,5120,16350350,102,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,639,0.1596244131455399
1180,5050,16350350,28,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,639,0.04381846635367762
1180,5040,16350350,22,32 MA,N6,N6,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,639,0.03442879499217527
1160,8353,16350320,12,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.03428571428571429
1160,8352,16350320,6,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.017142857142857144
1160,8312,16350320,15,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.04285714285714286
1160,8311,16350320,6,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.017142857142857144
1160,8302,16350320,6,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.017142857142857144
1160,8301,16350320,6,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.017142857142857144
1160,8300,16350320,12,32 MA,S9_6,S9,8300,18 FT,DEPOT,18 FT,S9_6,S9,18 FT,DEPOT,1160,32 SA,680,0.01764705882352941
1160,8156,16350320,6,32 MA,S9_6,S9,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,680,0.008823529411764706
1160,8153,16350320,6,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.017142857142857144
1160,8107,16350320,12,18 FT,S2_1,S2,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.03428571428571429
1160,8105,16350320,29,18 FT,S2_1,S2,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.08285714285714285
1160,8103,16350320,33,18 FT,S2_1,S2,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.09428571428571429
1160,8102,16350320,33,18 FT,S2_1,S2,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,350,0.09428571428571429
1160,8010,16350320,12,18 FT,S2,S2,8010,18 FT,DEPOT,18 FT,S2,S2,18 FT,DEPOT,1160,32 SA,350,0.03428571428571429
1160,8006,16350320,12,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,32 SA,350,0.03428571428571429
1160,8005,16350320,6,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,32 SA,350,0.017142857142857144
1160,8003,16350320,64,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,32 SA,350,0.18285714285714286
1160,8001,16350320,22,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,32 SA,350,0.06285714285714286
1160,7304,16350320,12,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 SA,680,0.01764705882352941
1160,7301,16350320,12,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 SA,680,0.01764705882352941
1160,7254,16350320,6,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,7251,16350320,6,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,7154,16350320,6,32 SA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.012903225806451613
1160,7153,16350320,23,32 SA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.04946236559139785
1160,7151,16350320,36,32 SA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.07741935483870968
1160,7150,16350320,12,32 SA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.025806451612903226
1160,7105,16350320,24,32 SA,W1,W1,8150,32 MA,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,32 SA,465,0.05161290322580645
1160,7104,16350320,6,32 SA,W1,W1,7150,32 MA,DEPOT,18 FT,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.012903225806451613
1160,7103,16350320,19,32 SA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.04086021505376344
1160,7102,16350320,12,32 SA,W1,W1,7102,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.025806451612903226
1160,7051,16350320,6,32 SA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.012903225806451613
1160,7004,16350320,6,32 SA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 SA,465,0.012903225806451613
1160,6207,16350320,6,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,6203,16350320,6,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,6202,16350320,6,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,6102,16350320,41,32 MA,E2,E2,6102,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1160,32 SA,680,0.060294117647058824
1160,6003,16350320,6,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5306,16350320,6,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5305,16350320,18,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.026470588235294117
1160,5303,16350320,24,32 MA,N2,N2,5040,32 MA,DEPOT,18 FT,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.03529411764705882
1160,5301,16350320,34,32 MA,N2,N2,5301,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 SA,680,0.05
1160,5252,16350320,55,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.08088235294117647
1160,5157,16350320,12,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 SA,680,0.01764705882352941
1160,5156,16350320,6,32 MA,W2,W2,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5155,16350320,23,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 SA,680,0.033823529411764704
1160,5153,16350320,6,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5152,16350320,52,32 MA,N1_1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 SA,680,0.07647058823529412
1160,5116,16350320,6,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5112,16350320,6,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5101,16350320,6,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5052,16350320,6,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.008823529411764706
1160,5050,16350320,17,32 MA,N2,N2,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 SA,680,0.025
1160,5040,16350320,17,32 MA,N3,N3,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 SA,680,0.025
1160,5006,16350320,16,32 MA,N1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 SA,680,0.023529411764705882
1160,5001,16350320,27,32 MA,N1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 SA,680,0.039705882352941174
1180,7151,16350310,40,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,32 MA,550,0.07272727272727272
1180,7103,16350310,40,32 MA,W3_2,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,32 MA,550,0.07272727272727272
1180,7053,16350310,20,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,32 MA,550,0.03636363636363636
1180,6102,16350310,100,32 MA,E4,E4,6102,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,32 MA,550,0.18181818181818182
1180,6053,16350310,150,32 MA,E4,E4,6053,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,32 MA,550,0.2727272727272727
1180,5251,16350310,50,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5156,16350310,50,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5155,16350310,150,32 MA,N4_1,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,32 MA,550,0.2727272727272727
1180,5152,16350310,50,32 MA,N4_1,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5151,16350310,50,32 MA,N4_1,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5116,16350310,30,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.05454545454545454
1180,5115,16350310,20,32 MA,N4_1,N4,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.03636363636363636
1180,5109,16350310,40,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.07272727272727272
1180,5108,16350310,50,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5106,16350310,30,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.05454545454545454
1180,5105,16350310,20,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.03636363636363636
1180,5104,16350310,50,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5103,16350310,50,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5102,16350310,50,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1180,5053,16350310,50,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,32 MA,550,0.09090909090909091
1160,8356,16350200,14,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.04666666666666667
1160,8355,16350200,5,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8354,16350200,5,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8353,16350200,15,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.05
1160,8352,16350200,30,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.1
1160,8351,16350200,13,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.043333333333333335
1160,8313,16350200,41,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.13666666666666666
1160,8312,16350200,26,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.08666666666666667
1160,8311,16350200,15,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.05
1160,8306,16350200,5,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8305,16350200,12,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.04
1160,8304,16350200,13,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.043333333333333335
1160,8303,16350200,13,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.043333333333333335
1160,8301,16350200,16,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.05333333333333334
1160,8300,16350200,16,32 MA,S9_6,S9,8300,18 FT,DEPOT,18 FT,S9_6,S9,18 FT,DEPOT,1160,18 FT,639,0.025039123630672927
1160,8261,16350200,5,18 FT,S3_1,S3,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8252,16350200,5,18 FT,S3_1,S3,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8156,16350200,15,32 MA,S9_6,S9,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,639,0.023474178403755867
1160,8155,16350200,5,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8153,16350200,18,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.06
1160,8151,16350200,22,32 MA,S9_6,S9,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,639,0.03442879499217527
1160,8150,16350200,6,32 MA,S9_6,S9,8150,18 FT,DEPOT,18 FT,S9_6,S9,18 FT,DEPOT,1160,18 FT,639,0.009389671361502348
1160,8105,16350200,5,18 FT,S2_1,S2,8300,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8055,16350200,5,18 FT,S2,S2,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.016666666666666666
1160,8053,16350200,20,18 FT,S2,S2,8150,18 FT,DEPOT,32 MA,S9_6,S9,18 FT,DEPOT,1160,18 FT,300,0.06666666666666667
1160,8006,16350200,56,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,18 FT,300,0.18666666666666668
1160,8005,16350200,21,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,18 FT,300,0.07
1160,8004,16350200,11,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,18 FT,300,0.03666666666666667
1160,8003,16350200,36,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,18 FT,300,0.12
1160,8001,16350200,45,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1160,18 FT,300,0.15
1160,7304,16350200,12,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 MA,639,0.018779342723004695
1160,7302,16350200,10,32 MA,W2,W2,7302,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 MA,639,0.01564945226917058
1160,7254,16350200,5,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,7253,16350200,13,32 MA,W2,W2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.02034428794992175
1160,7252,16350200,5,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,7251,16350200,10,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 MA,639,0.01564945226917058
1160,7161,16350200,5,32 MA,W1,W1,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,7152,16350200,5,32 MA,W1,W1,7152,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,7104,16350200,10,32 MA,W1,W1,7150,32 MA,DEPOT,18 FT,W1,W1,32 MA,DEPOT,1160,32 MA,639,0.01564945226917058
1160,7103,16350200,5,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,7102,16350200,11,32 MA,W1,W1,7102,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 MA,639,0.017214397496087636
1160,7051,16350200,5,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,6207,16350200,5,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,6206,16350200,10,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.01564945226917058
1160,6204,16350200,24,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.03755868544600939
1160,6203,16350200,20,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.03129890453834116
1160,6202,16350200,5,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,6201,16350200,18,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.028169014084507043
1160,6053,16350200,5,32 MA,E2,E2,6053,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,6013,16350200,16,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1160,32 MA,639,0.025039123630672927
1160,6012,16350200,5,32 MA,E2,E2,6000,32 MA,DEPOT,18 FT,E2,E2,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,6011,16350200,11,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1160,32 MA,639,0.017214397496087636
1160,6004,16350200,22,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1160,32 MA,639,0.03442879499217527
1160,5309,16350200,5,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,5303,16350200,5,32 MA,N2,N2,5040,32 MA,DEPOT,18 FT,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,5301,16350200,5,32 MA,N2,N2,5301,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,5203,16350200,17,32 MA,N1_1,N1,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.026604068857589983
1160,5157,16350200,32,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.050078247261345854
1160,5156,16350200,24,32 MA,W2,W2,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 MA,639,0.03755868544600939
1160,5155,16350200,53,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.08294209702660407
1160,5153,16350200,25,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1160,32 MA,639,0.03912363067292645
1160,5151,16350200,53,32 MA,N1_1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 MA,639,0.08294209702660407
1160,5116,16350200,12,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.018779342723004695
1160,5114,16350200,5,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,5106,16350200,5,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1160,32 MA,639,0.00782472613458529
1160,5050,16350200,7,32 MA,N2,N2,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1160,32 MA,639,0.010954616588419406
