Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType,Month,Period,Year
1110,1110,400024,S1,S1,,OEM,32 MA,18 FT,,,,,32 SA,3.892329928045233,4,0,0,May,01,2016
1110,1110,400041,N3,N3,,OEM,32 MA,32 MA,,,,,32 MA,0.9019607843137254,1,0,0,May,01,2016
1110,1110,400044,N2,N2,,OEM,32 MA,32 MA,,,,,32 MA,0.29411764705882354,1,0,0,May,01,2016
1110,1110,400047,S2,S2,,OEM,32 MA,18 FT,,,,,32 SA,4.38898472447516,5,0,0,May,01,2016
1110,1110,400048,W1,W1,,OEM,32 MA,32 MA,,,,,32 MA,1.4607843137254903,2,0,0,May,01,2016
1110,1110,400054,S1,S1,,OEM,32 MA,18 FT,,,,,32 SA,2.7751937984496124,3,0,0,May,01,2016
1110,1110,400057,N3,N3,,OEM,32 MA,32 MA,,,,,32 MA,1.3125,2,0,0,May,01,2016
1110,1110,400063,S1,S1_1,,OEM,32 MA,18 FT,,,,,18 FT,2.25,3,0,0,May,01,2016
1110,1110,400147,S1,S1_1,,OEM,32 MA,18 FT,,,,,18 FT,0.9019607843137254,1,0,0,May,01,2016
1110,1110,400241,W1,W1,,OEM,32 MA,32 MA,,,,,32 MA,0.25,1,0,0,May,01,2016
1110,1110,400294,N2,N2,,OEM,32 MA,32 MA,,,,,32 MA,0.16666666666666666,1,0,0,May,01,2016
1110,1110,400327,S2,S2,,OEM,32 MA,18 FT,,,,,32 SA,1.075268817204301,2,0,0,May,01,2016
1120,1120,4000,S4,S4_2,,EXPORT,32 MA,18 FT,,,,,18 FT,3.4075595238095233,4,0,0,May,01,2016
1120,1120,4002,E5,E5,,EXPORT,32 MA,32 MA,,,,,32 MA,1.7851650877992002,2,0,0,May,01,2016
1120,1120,4003,S4,S4_2,,EXPORT,32 MA,18 FT,,,,,18 FT,17.264999999999997,18,0,0,May,01,2016
1120,1120,5002,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.1895,0,0.1895,0.1895,May,01,2016
1120,1120,5004,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.001,0,0.001,0.001,May,01,2016
1120,1120,5006,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.001,0,0.001,0.001,May,01,2016
1120,1120,5040,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.01487778958554729,0,0.01487778958554729,0.01487778958554729,May,01,2016
1120,1120,5050,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.011689691817215728,0,0.011689691817215728,0.011689691817215728,May,01,2016
1120,1120,5051,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.18717067583046965,0,0.18717067583046965,0.18717067583046965,May,01,2016
1120,1120,5051,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.08489428571428571,0,0.08489428571428571,0.08489428571428571,May,01,2016
1120,1120,5052,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.08720244420828906,0,0.08720244420828906,0.08720244420828906,May,01,2016
1120,1120,5052,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.3613745704467354,0,0.3613745704467354,0.3613745704467354,May,01,2016
1120,1120,5053,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.32493666312433583,0,0.32493666312433583,0.32493666312433583,May,01,2016
1120,1120,5053,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.39088201603665523,0,0.39088201603665523,0.39088201603665523,May,01,2016
1120,1120,5054,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.06057385759829968,0,0.06057385759829968,0.06057385759829968,May,01,2016
1120,1120,5054,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.11518900343642613,0,0.11518900343642613,0.11518900343642613,May,01,2016
1120,1120,5055,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.12531500572737686,0,0.12531500572737686,0.12531500572737686,May,01,2016
1120,1120,5055,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.21063142857142858,0,0.21063142857142858,0.21063142857142858,May,01,2016
1120,1120,5061,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.07983177976823036,0,0.07983177976823036,0.07983177976823036,May,01,2016
1120,1120,5061,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.15642611683848798,0,0.15642611683848798,0.15642611683848798,May,01,2016
1120,1120,5071,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.0047,0,0.0047,0.0047,May,01,2016
1120,1120,5101,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.12371134020618557,0,0.12371134020618557,0.12371134020618557,May,01,2016
1120,1120,5101,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.04073428571428572,0,0.04073428571428572,0.04073428571428572,May,01,2016
1120,1120,5102,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.19943121222893706,0,0.19943121222893706,0.19943121222893706,May,01,2016
1120,1120,5102,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.06978571428571428,0,0.06978571428571428,0.06978571428571428,May,01,2016
1120,1120,5103,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.21368029451950815,0,0.21368029451950815,0.21368029451950815,May,01,2016
1120,1120,5103,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.08247422680412371,0,0.08247422680412371,0.08247422680412371,May,01,2016
1120,1120,5104,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.8437609280906837,0,0.8437609280906837,0.8437609280906837,May,01,2016
1120,1120,5104,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.08247422680412371,0,0.08247422680412371,0.08247422680412371,May,01,2016
1120,1120,5105,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.08247422680412371,0,0.08247422680412371,0.08247422680412371,May,01,2016
1120,1120,5105,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.0135,0,0.0135,0.0135,May,01,2016
1120,1120,5106,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.24487245179899805,0,0.24487245179899805,0.24487245179899805,May,01,2016
1120,1120,5106,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.4262353359402773,0,0.4262353359402773,0.4262353359402773,May,01,2016
1120,1120,5107,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.17640807651434645,0,0.17640807651434645,0.17640807651434645,May,01,2016
1120,1120,5107,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.1341983647351582,0,0.1341983647351582,0.1341983647351582,May,01,2016
1120,1120,5108,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.1896607580588027,0,0.1896607580588027,0.1896607580588027,May,01,2016
1120,1120,5109,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.17701440716562927,0,0.17701440716562927,0.17701440716562927,May,01,2016
1120,1120,5109,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.24742268041237112,0,0.24742268041237112,0.24742268041237112,May,01,2016
1120,1120,5111,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.16815578465063002,0,0.16815578465063002,0.16815578465063002,May,01,2016
1120,1120,5111,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.02228,0,0.02228,0.02228,May,01,2016
1120,1120,5112,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.12371134020618557,0,0.12371134020618557,0.12371134020618557,May,01,2016
1120,1120,5112,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.05754761904761905,0,0.05754761904761905,0.05754761904761905,May,01,2016
1120,1120,5114,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.10309278350515463,0,0.10309278350515463,0.10309278350515463,May,01,2016
1120,1120,5114,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.028739999999999998,0,0.028739999999999998,0.028739999999999998,May,01,2016
1120,1120,5115,N7,N7_1,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.02032032589443854,0,0.02032032589443854,0.02032032589443854,May,01,2016
1120,1120,5115,N7,N7_1,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.06345933562428407,0,0.06345933562428407,0.06345933562428407,May,01,2016
1120,1120,5116,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.18556701030927836,0,0.18556701030927836,0.18556701030927836,May,01,2016
1120,1120,5116,N7,N7,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.0016666666666666668,0,0.0016666666666666668,0.0016666666666666668,May,01,2016
1120,1120,5151,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.18556701030927833,0,0.18556701030927833,0.18556701030927833,May,01,2016
1120,1120,5151,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.03224952380952381,0,0.03224952380952381,0.03224952380952381,May,01,2016
1120,1120,5152,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.12371134020618557,0,0.12371134020618557,0.12371134020618557,May,01,2016
1120,1120,5152,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.020393333333333333,0,0.020393333333333333,0.020393333333333333,May,01,2016
1120,1120,5153,N7,N7_1,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 SA,0.13757554212584427,0,0.13757554212584427,0.13757554212584427,May,01,2016
1120,1120,5153,N7,N7_1,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.022873333333333332,0,0.022873333333333332,0.022873333333333332,May,01,2016
1120,1120,5155,N7,N7_1,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.10355733616719802,0,0.10355733616719802,0.10355733616719802,May,01,2016
1120,1120,5155,N7,N7_1,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 SA,0.07571987202275152,0,0.07571987202275152,0.07571987202275152,May,01,2016
1120,1120,5156,W5,W5,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.6699562026213248,0,0.6699562026213248,0.6699562026213248,May,01,2016
1120,1120,5156,W5,W5,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.6363392187067978,0,0.6363392187067978,0.6363392187067978,May,01,2016
1120,1120,5157,N7,N7_1,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 SA,0.07571987202275152,0,0.07571987202275152,0.07571987202275152,May,01,2016
1120,1120,5157,N7,N7_1,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.003266666666666667,0,0.003266666666666667,0.003266666666666667,May,01,2016
1120,1120,5201,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.08247422680412371,0,0.08247422680412371,0.08247422680412371,May,01,2016
1120,1120,5201,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.07979238095238095,0,0.07979238095238095,0.07979238095238095,May,01,2016
1120,1120,5202,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.061855670103092786,0,0.061855670103092786,0.061855670103092786,May,01,2016
1120,1120,5202,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.00502,0,0.00502,0.00502,May,01,2016
1120,1120,5203,N7,N7_1,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.05582463438085117,0,0.05582463438085117,0.05582463438085117,May,01,2016
1120,1120,5203,N7,N7_1,5120,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.27124856815578463,0,0.27124856815578463,0.27124856815578463,May,01,2016
1120,1120,5206,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.08247422680412371,0,0.08247422680412371,0.08247422680412371,May,01,2016
1120,1120,5206,N7,N7_1,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.052786666666666655,0,0.052786666666666655,0.052786666666666655,May,01,2016
1120,1120,5251,N7,N7,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.05776666666666667,0,0.05776666666666667,0.05776666666666667,May,01,2016
1120,1120,5252,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.2644603258944385,0,0.2644603258944385,0.2644603258944385,May,01,2016
1120,1120,5301,N7,N7,5301,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.8019694853499317,0,0.8019694853499317,0.8019694853499317,May,01,2016
1120,1120,5301,N7,N7,5301,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,1.0299466761464628,1,0.029946676146462847,0.029946676146462847,May,01,2016
1120,1120,5305,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.06097385759829968,0,0.06097385759829968,0.06097385759829968,May,01,2016
1120,1120,5305,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.6648339060710196,0,0.6648339060710196,0.6648339060710196,May,01,2016
1120,1120,5306,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.18127974495217855,0,0.18127974495217855,0.18127974495217855,May,01,2016
1120,1120,5306,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.665200458190149,0,0.665200458190149,0.665200458190149,May,01,2016
1120,1120,5307,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.06506300114547538,0,0.06506300114547538,0.06506300114547538,May,01,2016
1120,1120,5307,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.02802857142857143,0,0.02802857142857143,0.02802857142857143,May,01,2016
1120,1120,5309,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.22379874601487781,0,0.22379874601487781,0.22379874601487781,May,01,2016
1120,1120,5309,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.35124856815578465,0,0.35124856815578465,0.35124856815578465,May,01,2016
1120,1120,6000,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.04,0,0.04,0.04,May,01,2016
1120,1120,6001,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.9419761904761904,0,0.9419761904761904,0.9419761904761904,May,01,2016
1120,1120,6003,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.1806269925611052,0,0.1806269925611052,0.1806269925611052,May,01,2016
1120,1120,6004,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.06763018065887354,0,0.06763018065887354,0.06763018065887354,May,01,2016
1120,1120,6011,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.09488571428571428,0,0.09488571428571428,0.09488571428571428,May,01,2016
1120,1120,6012,E5,E5,6000,DEPOT,18 FT,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.16397145893426446,0,0.16397145893426446,0.3279429178685289,May,01,2016
1120,1120,6013,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.13333333333333333,0,0.13333333333333333,0.13333333333333333,May,01,2016
1120,1120,6053,E5,E5,6053,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.5591514892971005,0,0.5591514892971005,0.5591514892971005,May,01,2016
1120,1120,6102,E5,E5,6102,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.4891246900460503,0,0.4891246900460503,0.4891246900460503,May,01,2016
1120,1120,6201,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.08542857142857142,0,0.08542857142857142,0.08542857142857142,May,01,2016
1120,1120,6202,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.3829121208440868,0,0.3829121208440868,0.3829121208440868,May,01,2016
1120,1120,6203,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.1597868549162492,0,0.1597868549162492,0.1597868549162492,May,01,2016
1120,1120,6204,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.3574437528465159,0,0.3574437528465159,0.3574437528465159,May,01,2016
1120,1120,6205,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.04132381964475482,0,0.04132381964475482,0.04132381964475482,May,01,2016
1120,1120,6206,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.40157287890288956,0,0.40157287890288956,0.40157287890288956,May,01,2016
1120,1120,6207,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.05235714285714286,0,0.05235714285714286,0.05235714285714286,May,01,2016
1120,1120,7000,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.015940488841657812,0,0.015940488841657812,0.015940488841657812,May,01,2016
1120,1120,7001,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.08486606042204342,0,0.08486606042204342,0.08486606042204342,May,01,2016
1120,1120,7001,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.04284077892325315,0,0.04284077892325315,0.04284077892325315,May,01,2016
1120,1120,7002,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.05136255655078184,0,0.05136255655078184,0.05136255655078184,May,01,2016
1120,1120,7002,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.061855670103092786,0,0.061855670103092786,0.061855670103092786,May,01,2016
1120,1120,7003,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.16083266029047116,0,0.16083266029047116,0.16083266029047116,May,01,2016
1120,1120,7004,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.06995545164718385,0,0.06995545164718385,0.06995545164718385,May,01,2016
1120,1120,7004,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.127444009953786,0,0.127444009953786,0.127444009953786,May,01,2016
1120,1120,7051,W5,W5,7051,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.2772291817215728,0,0.2772291817215728,0.2772291817215728,May,01,2016
1120,1120,7051,W5,W5,7051,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.16494845360824742,0,0.16494845360824742,0.16494845360824742,May,01,2016
1120,1120,7054,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.15595106118111435,0,0.15595106118111435,0.15595106118111435,May,01,2016
1120,1120,7054,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.1757909704941344,0,0.1757909704941344,0.1757909704941344,May,01,2016
1120,1120,7102,W5,W5,7102,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.7781761904761906,0,0.7781761904761906,0.7781761904761906,May,01,2016
1120,1120,7103,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.13767049643236678,0,0.13767049643236678,0.13767049643236678,May,01,2016
1120,1120,7103,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.2801374570446735,0,0.2801374570446735,0.2801374570446735,May,01,2016
1120,1120,7104,W5,W5,7150,DEPOT,18 FT,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.2747857142857143,0,0.2747857142857143,0.5495714285714286,May,01,2016
1120,1120,7105,W5,W5,8150,DEPOT,32 MA,32 MA,S9,S9_2,DEPOT,18 FT,32 MA,0.17630392085420782,0,0.17630392085420782,0.17630392085420782,May,01,2016
1120,1120,7105,W5,W5,8150,DEPOT,32 MA,32 MA,S9,S9_2,DEPOT,18 FT,32 SA,0.6410080183276059,0,0.6410080183276059,0.6410080183276059,May,01,2016
1120,1120,7150,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.15062699256110523,0,0.15062699256110523,0.15062699256110523,May,01,2016
1120,1120,7151,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.6195273893021608,0,0.6195273893021608,0.6195273893021608,May,01,2016
1120,1120,7151,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.1297594501718213,0,0.1297594501718213,0.1297594501718213,May,01,2016
1120,1120,7152,W5,W5,7152,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.8388001629472195,0,0.8388001629472195,0.8388001629472195,May,01,2016
1120,1120,7152,W5,W5,7152,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,1.3546391752577318,1,0.3546391752577318,0.3546391752577318,May,01,2016
1120,1120,7153,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.20452394615657102,0,0.20452394615657102,0.20452394615657102,May,01,2016
1120,1120,7153,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.43121617885215463,0,0.43121617885215463,0.43121617885215463,May,01,2016
1120,1120,7154,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.2286032336420222,0,0.2286032336420222,0.2286032336420222,May,01,2016
1120,1120,7154,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.3469684401785362,0,0.3469684401785362,0.3469684401785362,May,01,2016
1120,1120,7155,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.11305352158291584,0,0.11305352158291584,0.11305352158291584,May,01,2016
1120,1120,7155,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.16815578465063002,0,0.16815578465063002,0.16815578465063002,May,01,2016
1120,1120,7157,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.20407789232531504,0,0.20407789232531504,0.20407789232531504,May,01,2016
1120,1120,7157,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.01767809523809524,0,0.01767809523809524,0.01767809523809524,May,01,2016
1120,1120,7161,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.12281752441678054,0,0.12281752441678054,0.12281752441678054,May,01,2016
1120,1120,7161,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.40939289805269186,0,0.40939289805269186,0.40939289805269186,May,01,2016
1120,1120,7250,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.06743889479277364,0,0.06743889479277364,0.06743889479277364,May,01,2016
1120,1120,7251,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.1163524163756895,0,0.1163524163756895,0.1163524163756895,May,01,2016
1120,1120,7251,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,1.184504842236801,1,0.18450484223680097,0.18450484223680097,May,01,2016
1120,1120,7252,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.14941382217499113,0,0.14941382217499113,0.14941382217499113,May,01,2016
1120,1120,7252,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.4760595647193585,0,0.4760595647193585,0.4760595647193585,May,01,2016
1120,1120,7253,W5,W5,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.4974901887556297,0,0.4974901887556297,0.4974901887556297,May,01,2016
1120,1120,7253,W5,W5,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.5849871627760003,0,0.5849871627760003,0.5849871627760003,May,01,2016
1120,1120,7254,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.034273985122210415,0,0.034273985122210415,0.034273985122210415,May,01,2016
1120,1120,7254,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.48865979381443303,0,0.48865979381443303,0.48865979381443303,May,01,2016
1120,1120,7301,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.20939289805269187,0,0.20939289805269187,0.20939289805269187,May,01,2016
1120,1120,7301,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.15997714285714287,0,0.15997714285714287,0.15997714285714287,May,01,2016
1120,1120,7302,W5,W5,7302,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.2716418885683923,0,0.2716418885683923,0.2716418885683923,May,01,2016
1120,1120,7302,W5,W5,7302,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.4893439191057392,0,0.4893439191057392,0.4893439191057392,May,01,2016
1120,1120,7304,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.04881142857142857,0,0.04881142857142857,0.04881142857142857,May,01,2016
1120,1120,8001,S4,S4_1,8010,DEPOT,32 MA,18 FT,S4,S4_1,DEPOT,18 FT,18 FT,0.7545178571428571,0,0.7545178571428571,0.37725892857142856,May,01,2016
