Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType
1150,1150/1180,5305,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,1.8368880881276535,1,0.8368880881276535,0.8368880881276535
1150,1150/1180,5305,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.84,0,0.84,0.84
1150,1150/1180,5306,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,1.7086956521739132,1,0.7086956521739132,0.7086956521739132
1150,1150/1180,5306,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.3229664112654159,0,0.3229664112654159,0.3229664112654159
1150,1150/1180,5307,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.9379551959607865,0,0.9379551959607865,0.9379551959607865
1150,1150/1180,5309,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.32932867769117435,0,0.32932867769117435,0.32932867769117435
1150,1150/1180,6000,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.759732964720196,0,0.759732964720196,0.759732964720196
1150,1150/1180,6000,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,18 FT,0.6142857142857143,0,0.6142857142857143,0.30714285714285716
1150,1150/1180,6001,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.363500208106517,1,0.36350020810651706,0.36350020810651706
1150,1150/1180,6001,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,18 FT,0.02857142857142857,0,0.02857142857142857,0.014285714285714285
1150,1150/1180,6003,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.719611995770163,1,0.719611995770163,0.719611995770163
1150,1150/1180,6003,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,18 FT,0.1,0,0.1,0.05
1150,1150/1180,6004,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,2.4350035327155206,2,0.4350035327155206,0.4350035327155206
1150,1150/1180,6004,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,18 FT,0.04,0,0.04,0.02
1150,1150/1180,6011,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.3646532516986951,1,0.3646532516986951,0.3646532516986951
1150,1150/1180,6012,E4,E4,6000,DEPOT,18 FT,18 FT,E4,E4,DEPOT,32 MA,18 FT,3.104863338352468,3,0.1048633383524682,0.1048633383524682
1150,1150/1180,6013,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,2.2580593443987316,2,0.25805934439873157,0.25805934439873157
1150,1150/1180,6053,E4,E4,6053,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,2.158726800995514,2,0.15872680099551406,0.15872680099551406
1150,1150/1180,6053,E4,E4,6053,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,18 FT,0.14285714285714285,0,0.14285714285714285,0.07142857142857142
1150,1150/1180,6102,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,5.970848460963952,5,0.9708484609639516,0.9708484609639516
1150,1150/1180,6103,E4,E4,6000,DEPOT,18 FT,18 FT,E4,E4,DEPOT,32 MA,18 FT,5.204517146621493,5,0.20451714662149278,0.20451714662149278
1150,1150/1180,6104,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.9753015787534639,0,0.9753015787534639,0.9753015787534639
1150,1150/1180,6105,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.06347619047619046,0,0.06347619047619046,0.06347619047619046
1150,1150/1180,6105,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,18 FT,0.08571428571428572,0,0.08571428571428572,0.04285714285714286
1150,1150/1180,6200,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.9583341012914037,0,0.9583341012914037,0.9583341012914037
1150,1150/1180,6200,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,18 FT,1.5942857142857143,1,0.5942857142857143,0.29714285714285715
1150,1150/1180,6201,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.29285063092058383,0,0.29285063092058383,0.29285063092058383
1150,1150/1180,6201,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,18 FT,0.11428571428571428,0,0.11428571428571428,0.05714285714285714
1150,1150/1180,6202,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.8816771006938503,0,0.8816771006938503,0.8816771006938503
1150,1150/1180,6203,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.7907848305146903,0,0.7907848305146903,0.7907848305146903
1150,1150/1180,6203,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,18 FT,0.02857142857142857,0,0.02857142857142857,0.014285714285714285
1150,1150/1180,6204,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.9483737517765951,0,0.9483737517765951,0.9483737517765951
1150,1150/1180,6204,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,18 FT,0.15714285714285714,0,0.15714285714285714,0.07857142857142857
1150,1150/1180,6205,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.8140949310738933,0,0.8140949310738933,0.8140949310738933
1150,1150/1180,6206,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.07423671359774131,0,0.07423671359774131,0.07423671359774131
1150,1150/1180,6206,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,18 FT,0.08571428571428572,0,0.08571428571428572,0.04285714285714286
1150,1150/1180,6207,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,1.6493526869684263,1,0.6493526869684263,0.6493526869684263
1150,1150/1180,7000,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.7286957163600404,0,0.7286957163600404,0.7286957163600404
1150,1150/1180,7000,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,1.3142857142857143,1,0.3142857142857143,0.15714285714285714
1150,1150/1180,7001,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,2.267636374556098,2,0.2676363745560981,0.2676363745560981
1150,1150/1180,7001,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.19142857142857142,0,0.19142857142857142,0.09571428571428571
1150,1150/1180,7002,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,1.9550807076280294,1,0.9550807076280294,0.9550807076280294
1150,1150/1180,7003,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.9331161686339238,0,0.9331161686339238,0.9331161686339238
1150,1150/1180,7003,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.17142857142857143,0,0.17142857142857143,0.08571428571428572
1150,1150/1180,7004,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,1.2280639716567512,1,0.22806397165675119,0.22806397165675119
1150,1150/1180,7004,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.09999999999999999,0,0.09999999999999999,0.049999999999999996
1150,1150/1180,7051,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,2.557423404028608,2,0.5574234040286079,0.5574234040286079
1150,1150/1180,7051,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.2142857142857143,0,0.2142857142857143,0.10714285714285715
1150,1150/1180,7052,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.41770151274105843,0,0.41770151274105843,0.41770151274105843
1150,1150/1180,7052,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.05714285714285714,0,0.05714285714285714,0.02857142857142857
1150,1150/1180,7053,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.2754098196051208,0,0.2754098196051208,0.2754098196051208
1150,1150/1180,7053,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.07142857142857142,0,0.07142857142857142,0.03571428571428571
1150,1150/1180,7054,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,1.3513218834158633,1,0.35132188341586335,0.35132188341586335
1150,1150/1180,7054,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,18 FT,0.27714285714285714,0,0.27714285714285714,0.13857142857142857
1150,1150/1180,7102,W3,W3,7102,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,3.518770885035409,3,0.5187708850354089,0.5187708850354089
1150,1150/1180,7103,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,2.499154570698148,2,0.49915457069814817,0.49915457069814817
1150,1150/1180,7103,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,18 FT,0.30000000000000004,0,0.30000000000000004,0.15000000000000002
1150,1150/1180,7104,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.3699989074255915,0,0.3699989074255915,0.739997814851183
1150,1150/1180,7105,W3,W3,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,2.4702673920915283,2,0.47026739209152835,0.47026739209152835
1150,1150/1180,7105,W3,W3,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.5885714285714285,0,0.5885714285714285,0.29428571428571426
1150,1150/1180,7150,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.8174519643817247,0,0.8174519643817247,0.8174519643817247
1150,1150/1180,7150,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,18 FT,1.61010989010989,1,0.61010989010989,0.305054945054945
1150,1150/1180,7151,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.3159461627736087,1,0.31594616277360865,0.31594616277360865
1150,1150/1180,7152,W3,W3,7152,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,6.085639551270318,6,0.08563955127031786,0.08563955127031786
1150,1150/1180,7152,W3,W3,7152,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,18 FT,0.26285714285714284,0,0.26285714285714284,0.13142857142857142
1150,1150/1180,7153,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.808931505460268,1,0.8089315054602679,0.8089315054602679
1150,1150/1180,7153,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,18 FT,0.15428571428571428,0,0.15428571428571428,0.07714285714285714
1150,1150/1180,7154,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.9771237574275677,0,0.9771237574275677,0.9771237574275677
1150,1150/1180,7154,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,18 FT,0.27714285714285714,0,0.27714285714285714,0.13857142857142857
1150,1150/1180,7155,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.40958132011590337,0,0.40958132011590337,0.40958132011590337
1150,1150/1180,7157,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.2345329343138252,1,0.23453293431382516,0.23453293431382516
1150,1150/1180,7157,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,18 FT,0.18571428571428572,0,0.18571428571428572,0.09285714285714286
1150,1150/1180,7161,W3,W3,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.9778957577998355,0,0.9778957577998355,0.9778957577998355
1150,1150/1180,7161,W3,W3,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,18 FT,0.23428571428571426,0,0.23428571428571426,0.11714285714285713
1150,1150/1180,7250,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.9179632148613166,0,0.9179632148613166,0.9179632148613166
1150,1150/1180,7250,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,18 FT,1.5828571428571427,1,0.5828571428571427,0.29142857142857137
1150,1150/1180,7251,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,3.259834492111233,3,0.2598344921112332,0.2598344921112332
1150,1150/1180,7251,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,18 FT,0.12,0,0.12,0.06
1150,1150/1180,7252,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,2.267265265161461,2,0.2672652651614609,0.2672652651614609
1150,1150/1180,7253,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.41834468149936377,0,0.41834468149936377,0.41834468149936377
1150,1150/1180,7253,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,18 FT,0.04,0,0.04,0.02
1150,1150/1180,7254,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,2.651474417346518,2,0.6514744173465181,0.6514744173465181
1150,1150/1180,7254,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,18 FT,0.02,0,0.02,0.01
1150,1150/1180,7301,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,1.7627116595063417,1,0.7627116595063417,0.7627116595063417
1150,1150/1180,7301,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,18 FT,0.3142857142857143,0,0.3142857142857143,0.15714285714285714
1150,1150/1180,7302,W4,W4,7302,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,2.730998798554731,2,0.7309987985547308,0.7309987985547308
1150,1150/1180,7302,W4,W4,7302,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,18 FT,0.27142857142857146,0,0.27142857142857146,0.13571428571428573
1150,1150/1180,7304,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.4354549925547368,0,0.4354549925547368,0.4354549925547368
1150,1150/1180,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.8690423878711715,0,0.8690423878711715,0.8690423878711715
1150,1150/1180,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.11428571428571428,0,0.11428571428571428,0.05714285714285714
1150,1150/1180,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.3357451228797537,0,0.3357451228797537,0.6714902457595074
1150,1150/1180,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.1279149848393626,1,0.1279149848393626,0.2558299696787252
1150,1150/1180,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2142857142857143,0,0.2142857142857143,0.2142857142857143
1150,1150/1180,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.5681348183866819,0,0.5681348183866819,1.1362696367733638
1150,1150/1180,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.27142857142857146,0,0.27142857142857146,0.27142857142857146
1150,1150/1180,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.706629878719265,0,0.706629878719265,1.41325975743853
1150,1150/1180,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2257142857142857,0,0.2257142857142857,0.2257142857142857
1150,1150/1180,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.7725045267904025,0,0.7725045267904025,0.7725045267904025
1150,1150/1180,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.09999999999999999,0,0.09999999999999999,0.049999999999999996
1150,1150/1180,8051,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.8385783745138693,0,0.8385783745138693,1.6771567490277386
1150,1150/1180,8051,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,18 FT,0.1285714285714286,0,0.1285714285714286,0.1285714285714286
1150,1150/1180,8052,S,S,7150,DEPOT,18 FT,18 FT,W3,W3,DEPOT,32 MA,18 FT,3.605193867243867,3,0.6051938672438668,0.6051938672438668
1150,1150/1180,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.3596663593276854,1,0.3596663593276854,0.7193327186553709
1150,1150/1180,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.27142857142857146,0,0.27142857142857146,0.27142857142857146
1150,1150/1180,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.43114779670227,0,0.43114779670227,0.86229559340454
1150,1150/1180,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.39999999999999997,0,0.39999999999999997,0.39999999999999997
1150,1150/1180,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.9537069150748129,0,0.9537069150748129,1.9074138301496257
1150,1150/1180,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.07142857142857142,0,0.07142857142857142,0.07142857142857142
1150,1150/1180,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.3958860028860025,2,0.3958860028860025,0.3958860028860025
1150,1150/1180,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.35234145021645,2,0.3523414502164499,0.3523414502164499
1150,1150/1180,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.1780702518657677,1,0.17807025186576775,0.3561405037315355
1150,1150/1180,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.7688391737386424,0,0.7688391737386424,1.5376783474772848
1150,1150/1180,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.4866318181818183,2,0.48663181818181833,0.48663181818181833
1150,1150/1180,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.6905742482989209,0,0.6905742482989209,1.3811484965978418
1150,1150/1180,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,4.315661867015494,4,0.3156618670154936,0.3156618670154936
1150,1150/1180,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,6.411868131868132,6,0.41186813186813165,0.20593406593406582
1150,1150/1180,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,7.025754456452753,7,0.025754456452752983,0.051508912905505966
1150,1150/1180,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5410989010989011,0,0.5410989010989011,0.5410989010989011
1150,1150/1180,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,8.037893623146648,8,0.03789362314664757,0.07578724629329514
1150,1150/1180,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5142857142857142,0,0.5142857142857142,0.5142857142857142
1150,1150/1180,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,3.71036989613692,3,0.7103698961369198,1.4207397922738396
1150,1150/1180,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.7357142857142858,0,0.7357142857142858,0.7357142857142858
1150,1150/1180,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,5.360705521547039,5,0.3607055215470387,0.7214110430940774
1150,1150/1180,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.4285714285714286,0,0.4285714285714286,0.4285714285714286
1150,1150/1180,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,8.54795610371686,8,0.5479561037168601,1.0959122074337202
1150,1150/1180,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5142857142857142,0,0.5142857142857142,0.5142857142857142
1150,1150/1180,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,10.79351018619062,10,0.7935101861906197,0.7935101861906197
1150,1150/1180,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.9609252968721137,0,0.9609252968721137,1.9218505937442274
1150,1150/1180,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.4714285714285715,0,0.4714285714285715,0.4714285714285715
1150,1150/1180,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.934135031397169,1,0.934135031397169,1.868270062794338
1150,1150/1180,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.6571428571428571,0,0.6571428571428571,0.6571428571428571
1150,1150/1180,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,6.676679265006796,6,0.6766792650067961,1.3533585300135922
1150,1150/1180,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.697142857142857,1,0.6971428571428571,0.6971428571428571
1150,1150/1180,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,4.121618803365964,4,0.12161880336596376,0.2432376067319275
1150,1150/1180,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.0571428571428572,1,0.05714285714285716,0.05714285714285716
1150,1150/1180,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,2.6644470777408626,2,0.6644470777408626,1.3288941554817253
1150,1150/1180,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.37142857142857144,0,0.37142857142857144,0.37142857142857144
1150,1150/1180,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.7384686599222284,0,0.7384686599222284,0.7384686599222284
1150,1150/1180,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.2571428571428571,0,0.2571428571428571,0.12857142857142856
1150,1150/1180,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.7929213036735512,0,0.7929213036735512,1.5858426073471024
1150,1150/1180,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,1.10224366014479,1,0.10224366014479003,0.10224366014479003
1150,1150/1180,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,5.571428571428571,5,0.5714285714285712,0.2857142857142856
1150,1150/1180,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.01423088023088,2,0.01423088023088015,0.01423088023088015
1150,1150/1180,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.5480104617604618,1,0.5480104617604618,0.5480104617604618
1150,1150/1180,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.6389948282115517,0,0.6389948282115517,1.2779896564231035
1150,1150/1180,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.06857142857142857,0,0.06857142857142857,0.06857142857142857
1150,1150/1180,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.4231652236652237,2,0.4231652236652237,0.4231652236652237
1150,1150/1180,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.9800941371440327,0,0.9800941371440327,1.9601882742880654
1150,1150/1180,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.48571428571428577,0,0.48571428571428577,0.48571428571428577
1150,1150/1180,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7932227994227995,0,0.7932227994227995,0.7932227994227995
1150,1150/1180,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.7689258658008655,2,0.7689258658008655,0.7689258658008655
1150,1150/1180,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.22931540917809795,0,0.22931540917809795,0.4586308183561959
1150,1150/1180,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.04,0,0.04,0.04
1150,1150/1180,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.429197788416514,0,0.429197788416514,0.858395576833028
1150,1150/1180,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.1180473243613776,0,0.1180473243613776,0.2360946487227552
1150,1150/1180,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.0965758804271766,1,0.09657588042717657,0.19315176085435315
1150,1150/1180,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.14,0,0.14,0.14
1150,1150/1180,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.7149586421053905,0,0.7149586421053905,0.7149586421053905
1150,1150/1180,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.26857142857142857,0,0.26857142857142857,0.13428571428571429
1150,1150/1180,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.863226279016734,0,0.863226279016734,0.863226279016734
1150,1150/1180,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.18571428571428572,0,0.18571428571428572,0.09285714285714286
1150,1150/1180,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.471052813852813,2,0.47105281385281295,0.47105281385281295
