pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
2802,,2802,{},1450256240,1450256240,15,15,,,1160,400062,KOLKATA OE,E2,E2,,32 MA,OEM,32 MA
2803,,2803,{},1450256240,1450256240,15,15,,,1160,400063,TIRUVALLUR OE,S,S,,32 MA,OEM,18 FT
2804,,2804,{},1450256240,1450256240,15,15,,,1160,400066,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
2805,,2805,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400068,CHENNAI,S,S,,18 FT,OEM,18 FT
2806,,2806,{},1450256240,1450256240,15,15,,,1160,400071,KOLAR OE,S,S,,32 MA,OEM,18 FT
2807,,2807,{},1450256240,1450256240,15,15,,,1160,400073,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
2808,,2808,{},1450256240,1450256240,15,15,,,1160,400074,CHENGELPET,S,S,,32 MA,OEM,18 FT
2809,,2809,{},1450256240,1450256240,15,15,,,1160,400075,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
2810,,2810,{},1450256240,1450256240,15,15,,,1160,400076,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2811,,2811,{},1450256240,1450256240,15,15,,,1160,400077,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2812,,2812,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400078,CHENNAI,S,S,,18 FT,OEM,18 FT
2813,,2813,{},1450256240,1450256240,15,15,,,1160,400081,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
2814,,2814,{},1450256240,1450256240,15,15,,,1160,400083,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
2815,,2815,{},1450256240,1450256240,15,15,,,1160,400089,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
2816,,2816,{},1450256240,1450256240,15,15,,,1160,400090,KOLAR,S,S,,32 MA,OEM,18 FT
2817,,2817,{},1450256240,1450256240,15,15,,,1160,400121,PANT NAGAR OE,N2,N2,,32 MA,OEM,32 MA
2818,,2818,{},1450256240,1450256240,15,15,,,1160,400126,LUCKNOW OE GODOWN,N1,N1_1,,32 MA,OEM,32 MA
2819,,2819,{},1450256240,1450256240,15,15,,,1160,400147,RANIPET,S,S,,32 MA,OEM,18 FT
2820,,2820,{},1450256240,1450256240,15,15,,,1160,400151,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
2821,,2821,{},1450256240,1450256240,15,15,,,1160,400171,CHENGELPET,S,S,,32 MA,OEM,18 FT
2822,,2822,{},1450256240,1450256240,15,15,,,1160,400176,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
2823,,2823,{},1450256240,1450256240,15,15,,,1160,400181,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
2824,,2824,{},1450256240,1450256240,15,15,,,1160,400182,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
2825,,2825,{},1450256240,1450256240,15,15,,,1160,400186,BANGALORE OE GODOWN,S,S,,32 MA,OEM,18 FT
2826,,2826,{},1450256240,1450256240,15,15,,,1160,400191,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
2827,,2827,{},1450256240,1450256240,15,15,,,1160,400196,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
2828,,2828,{},1450256240,1450256240,15,15,,,1160,400206,PALWAL OE,N2,N2,,32 MA,OEM,32 MA
2829,,2829,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400207,CHENNAI,S,S,,18 FT,OEM,18 FT
2830,,2830,{},1450256240,1450256240,15,15,,,1160,400211,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2831,,2831,{},1450256240,1450256240,15,15,,,1160,400221,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
2832,,2832,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400226,CHENNAI,S,S,,18 FT,OEM,18 FT
2833,,2833,{},1450256240,1450256240,15,15,,,1160,400236,BULDHANA,W1,W1,,32 MA,OEM,32 MA
2834,,2834,{},1450256240,1450256240,15,15,,,1160,400241,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
2835,,2835,{},1450256240,1450256240,15,15,,,1160,400271,ENNORE OE,S,S,,32 MA,OEM,18 FT
2836,,2836,{},1450256240,1450256240,15,15,,,1160,400281,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2837,,2837,{},1450256240,1450256240,15,15,,,1160,400286,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2838,,2838,{},1450256240,1450256240,15,15,,,1160,400292,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
2839,,2839,{},1450256240,1450256240,15,15,,,1160,400293,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2840,,2840,{},1450256240,1450256240,15,15,,,1160,400294,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
2841,,2841,{},1450256240,1450256240,15,15,,,1160,400295,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
2842,,2842,{},1450256240,1450256240,15,15,,,1160,400297,KOLAR OE,S,S,,32 MA,OEM,18 FT
2843,,2843,{},1450256240,1450256240,15,15,,,1160,400299,DHARWAD OE,S,S,,32 MA,OEM,18 FT
2844,,2844,{},1450256240,1450256240,15,15,,,1160,400300,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
2845,,2845,{},1450256240,1450256240,15,15,,,1160,400302,GURGAON,N1,N1,,32 MA,OEM,32 MA
2846,,2846,{},1450256240,1450256240,15,15,,,1160,400303,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
2847,,2847,{},1450256240,1450256240,15,15,,,1160,400304,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2848,,2848,{},1450256240,1450256240,15,15,,,1160,400307,KHARAGPUR,E2,E2,,32 MA,OEM,32 MA
2849,,2849,{},1450256240,1450256240,15,15,,,1160,400308,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2850,,2850,{},1450256240,1450256240,15,15,,,1160,400310,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
2851,,2851,{},1450256240,1450256240,15,15,,,1160,400311,NARASAPUR OE,S,S,,32 MA,OEM,18 FT
2852,,2852,{},1450256240,1450256240,15,15,,,1160,400313,KOLAR OE,S,S,,32 MA,OEM,18 FT
2853,,2853,{},1450256240,1450256240,15,15,,,1160,400314,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
2854,,2854,{},1450256240,1450256240,15,15,,,1160,400315,ANEKAL,S,S,,32 MA,OEM,18 FT
2855,,2855,{},1450256240,1450256240,15,15,,,1160,400316,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
2856,,2856,{},1450256240,1450256240,15,15,,,1160,400318,INDORE OE,W2,W2,,32 MA,OEM,32 MA
2857,,2857,{},1450256240,1450256240,15,15,,,1160,400320,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
2858,,2858,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400321,CHENNAI,S,S,,18 FT,OEM,18 FT
2859,,2859,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400322,CHENNAI,S,S,,18 FT,OEM,18 FT
2860,,2860,{},1450256240,1450256240,15,15,,,1160,400323,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2861,,2861,{},1450256240,1450256240,15,15,,,1160,400324,MEDAVAKKAM,S,S,,32 MA,OEM,18 FT
2862,,2862,{},1450256240,1450256240,15,15,,,1160,400326,CHENGELPET,S,S,,32 MA,OEM,18 FT
2863,,2863,{},1450256240,1450256240,15,15,,,1160,400327,HOSUR OE,S,S,,32 MA,OEM,18 FT
2864,,2864,{},1450256240,1450256240,15,15,,,1160,400328,COIMBATORE,S,S,,32 MA,OEM,18 FT
2865,,2865,{},1450256240,1450256240,15,15,,,1160,400329,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
2866,,2866,{},1450256240,1450256240,15,15,,,1160,400330,SATARA,W1,W1,,32 MA,OEM,32 MA
2867,,2867,{},1450256240,1450256240,15,15,,,1160,400331,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
2868,,2868,{},1450256240,1450695821,15,19,,54.251.110.52,1160,400332,CHENNAI,S,S,,18 FT,OEM,18 FT
2869,,2869,{},1450256240,1450256240,15,15,,,1160,400333,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2870,,2870,{},1450256240,1450256240,15,15,,,1160,400334,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
2871,,2871,{},1450256240,1450256240,15,15,,,1160,400335,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
2872,,2872,{},1450256240,1450256240,15,15,,,1160,400338,INDORE OE,W2,W2,,32 MA,OEM,32 MA
2873,,2873,{},1450256240,1450256240,15,15,,,1160,400339,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
2874,,2874,{},1450256240,1450256240,15,15,,,1160,400340,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
2875,,2875,{},1450256240,1450256240,15,15,,,1160,400341,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
2876,,2876,{},1450256240,1450256240,15,15,,,1160,400344,KANCHEEPURAM,S,S,,32 MA,OEM,18 FT
2877,,2877,{},1450256240,1450256240,15,15,,,1160,400345,ERNAKULAM,S,S,,32 MA,OEM,18 FT
2878,,2878,{},1450256240,1450256240,15,15,,,1160,400347,JAIPUR OE,N3,N3,,32 MA,OEM,32 MA
2879,,2879,{},1450256240,1450256240,15,15,,,1160,400348,DHARWAD OE,S,S,,32 MA,OEM,18 FT
2880,,2880,{},1450256240,1450256240,15,15,,,1160,400349,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
2881,,2881,{},1450256240,1450256240,15,15,,,1160,400350,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
2882,,2882,{},1450256240,1450256240,15,15,,,1160,400355,NELLORE OE,S,S,,32 MA,OEM,18 FT
2883,,2883,{},1450256240,1450256240,15,15,,,1160,400356,PUNE,W1,W1,,32 MA,OEM,32 MA
2884,,2884,{},1450256240,1450256240,15,15,,,1160,420003,JAIPUR,N3,N3,,32 MA,OEM,32 MA
2885,,2885,{},1450256240,1450256240,15,15,,,1160,420004,DHULIA,W1,W1,,32 MA,OEM,32 MA
2886,,2886,{},1450256240,1450256240,15,15,,,1160,420005,AURANGABAD,W1,W1,,32 MA,OEM,32 MA
2887,,2887,{},1450256240,1450256240,15,15,,,1160,420006,LATUR,W1,W1,,32 MA,OEM,32 MA
2888,,2888,{},1450256240,1450256240,15,15,,,1160,420007,PARBHANI,W1,W1,,32 MA,OEM,32 MA
2889,,2889,{},1450256240,1450256240,15,15,,,1160,420008,NASIK,W1,W1,,32 MA,OEM,32 MA
2890,,2890,{},1450256240,1450256240,15,15,,,1160,420009,BEED,W1,W1,,32 MA,OEM,32 MA
2891,,2891,{},1450256240,1450256240,15,15,,,1160,420010,NANDED,W1,W1,,32 MA,OEM,32 MA
2892,,2892,{},1450256240,1450256240,15,15,,,1160,420011,JALNA,W1,W1,,32 MA,OEM,32 MA
2893,,2893,{},1450256240,1450256240,15,15,,,1160,420012,OSAMANBAD,W1,W1,,32 MA,OEM,32 MA
2894,,2894,{},1450256240,1450256240,15,15,,,1160,420013,JALGAON,W1,W1,,32 MA,OEM,32 MA
2895,,2895,{},1450256240,1450256240,15,15,,,1160,420014,MUMBAI,W1,W1,,32 MA,OEM,32 MA
2896,,2896,{},1450256240,1450256240,15,15,,,1160,420015,NAGPUR,W1,W1,,32 MA,OEM,32 MA
2897,,2897,{},1450256240,1450256240,15,15,,,1160,420016,PUNE,W1,W1,,32 MA,OEM,32 MA
2898,,2898,{},1450256240,1450256240,15,15,,,1160,420017,SATARA,W1,W1,,32 MA,OEM,32 MA
2899,,2899,{},1450256240,1450256240,15,15,,,1160,420018,SOLAPUR,W1,W1,,32 MA,OEM,32 MA
2900,,2900,{},1450256240,1450256240,15,15,,,1160,420019,AMRAVATI,W1,W1,,32 MA,OEM,32 MA
2901,,2901,{},1450256240,1450256240,15,15,,,1160,420020,SANGLI,W1,W1,,32 MA,OEM,32 MA
2902,,2902,{},1450256240,1450256240,15,15,,,1160,420021,THANE,W1,W1,,32 MA,OEM,32 MA
2903,,2903,{},1450256240,1450256240,15,15,,,1160,420022,AKOLA,W1,W1,,32 MA,OEM,32 MA
2904,,2904,{},1450256240,1450695821,15,19,,54.251.110.52,1160,420023,RAIGAD,W1,W1,,18 FT,OEM,18 FT
2905,,2905,{},1450256240,1450256240,15,15,,,1160,420024,KOLHAPUR,W1,W1,,32 MA,OEM,32 MA
2906,,2906,{},1450256240,1450256240,15,15,,,1160,420025,RATNAGIRI,W1,W1,,32 MA,OEM,32 MA
2907,,2907,{},1450256240,1450256240,15,15,,,1160,420026,SINDHUDURG,W1,W1,,32 MA,OEM,32 MA
2908,,2908,{},1450256240,1450256240,15,15,,,1160,420027,YEOTMAL,W1,W1,,32 MA,OEM,32 MA
2909,,2909,{},1450256240,1450256240,15,15,,,1160,420028,AHMEDNAGAR,W1,W1,,32 MA,OEM,32 MA
2910,,2910,{},1450256240,1450256240,15,15,,,1160,420029,BULDHANA,W1,W1,,32 MA,OEM,32 MA
2911,,2911,{},1450256240,1450256240,15,15,,,1160,420030,BHANDARA,W1,W1,,32 MA,OEM,32 MA
2912,,2912,{},1450256240,1450256240,15,15,,,1160,420031,BARAMATI,W1,W1,,32 MA,OEM,32 MA
2913,,2913,{},1450256240,1450256240,15,15,,,1160,420032,WARDHA,W1,W1,,32 MA,OEM,32 MA
2914,,2914,{},1450256240,1450256240,15,15,,,1160,420035,DAPODI,W1,W1,,32 MA,OEM,32 MA
2915,,2915,{},1450256240,1450256240,15,15,,,1160,420037,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
2916,,2916,{},1450256240,1450256240,15,15,,,1160,420038,PALGHAR,W1,W1,,32 MA,OEM,32 MA
2917,,2917,{},1450256240,1450256240,15,15,,,1160,420039,KARIMNAGAR,S,S,,32 MA,OEM,18 FT
2918,,2918,{},1450256240,1450256240,15,15,,,1160,420044,CUDDAPAH,S,S,,32 MA,OEM,18 FT
2919,,2919,{},1450256240,1450256240,15,15,,,1160,420045,VIJAYAWADA,S,S,,32 MA,OEM,18 FT
2920,,2920,{},1450256240,1450256240,15,15,,,1160,420046,VIZIANAGARAM,S,S,,32 MA,OEM,18 FT
2921,,2921,{},1450256240,1450256240,15,15,,,1160,420047,NELLORE,S,S,,32 MA,OEM,18 FT
2922,,2922,{},1450256240,1450256240,15,15,,,1160,440004,MUMBAI,W1,W1,,32 MA,OEM,32 MA
2923,,2923,{},1450256240,1450256240,15,15,,,1160,440010,PUNE,W1,W1,,32 MA,OEM,32 MA
2924,,2924,{},1450256240,1450256240,15,15,,,1160,440045,BANGALORE,S,S,,32 MA,OEM,18 FT
2925,,2925,{},1450256240,1450256240,15,15,,,1160,440070,BANGALORE,S,S,,32 MA,OEM,18 FT
2926,,2926,{},1450256240,1450256240,15,15,,,1160,440075,ALLAHABAD,N1,N1_1,,32 MA,OEM,32 MA
2927,,2927,{},1450256240,1450256240,15,15,,,1160,440080,PALAKKAD,S,S,,32 MA,OEM,18 FT
2928,,2928,{},1450256240,1450256240,15,15,,,1160,440095,NASIK,W1,W1,,32 MA,OEM,32 MA
2929,,2929,{},1450256240,1450256240,15,15,,,1160,440105,BARRACKPORE,E2,E2,,32 MA,OEM,32 MA
2930,,2930,{},1450256240,1450256240,15,15,,,1160,440111,NALIYA,W1,W1_1,,32 MA,OEM,32 MA
2931,,2931,{},1450256240,1450256240,15,15,,,1160,440119,JODHPUR,N3,N3,,32 MA,OEM,32 MA
2932,,2932,{},1450256240,1450256240,15,15,,,1160,440127,COCHIN,S,S,,32 MA,OEM,18 FT
2933,,2933,{},1450256240,1450256240,15,15,,,1160,460011,BHILAI,W2,W2,,32 MA,OEM,32 MA
2934,,2934,{},1450256240,1450256240,15,15,,,1160,460040,BURDWAN,E2,E2,,32 MA,OEM,32 MA
2935,,2935,{},1450256240,1450256240,15,15,,,1170,4000,PUZHAL,S,S,,32 MA,EXPORT,18 FT
2936,,2936,{},1450256240,1450256240,15,15,,,1170,4001,KALAMASERRY (EXPORT),S,S,,32 MA,EXPORT,18 FT
2937,,2937,{},1450256240,1450256240,15,15,,,1170,4002,PATNA EXPORTS,E1,E1,,32 MA,EXPORT,32 MA
2938,,2938,{},1450256240,1450256240,15,15,,,1170,4003,VICHOOR,S,S,,32 MA,EXPORT,18 FT
2939,,2939,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5001,NEW DELHI,N1,N1,5050,32 MA,DEPOT,32 MA
2940,,2940,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5002,AZADPUR,N1,N1,5050,32 MA,DEPOT,32 MA
2941,,2941,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5004,DILSHAD GARDEN,N1,N1,5050,32 MA,DEPOT,32 MA
2942,,2942,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5006,GHITTORNI,N1,N1,5050,32 MA,DEPOT,32 MA
2943,,2943,{},1450256240,1450256240,15,15,,,1170,5040,GURGAON RDC,N3,N3,5040,32 MA,DEPOT,32 MA
2944,,2944,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5050,DHARUHERA RDC,N2,N2,5050,32 MA,DEPOT,32 MA
2945,,2945,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5051,FARIDABAD,N3,N3,5050,32 MA,DEPOT,32 MA
2946,,2946,{},1450256240,1450256240,15,15,,,1170,5052,YAMUNA NAGAR,N2,N2,5040,32 MA,DEPOT,32 MA
2947,,2947,{},1450256240,1450256240,15,15,,,1170,5053,HISSAR,N2,N2,5040,32 MA,DEPOT,32 MA
2948,,2948,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5054,ROHTAK,N1,N1,5050,32 MA,DEPOT,32 MA
2949,,2949,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5055,GURGAON,N2,N2,5050,32 MA,DEPOT,32 MA
2950,,2950,{},1450256240,1450256240,15,15,,,1170,5061,PANIPAT,N2,N2,5040,32 MA,DEPOT,32 MA
2951,,2951,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5071,NOIDA,N1,N1,5050,32 MA,DEPOT,32 MA
2952,,2952,{},1450256240,1450256240,15,15,,,1170,5101,JAIPUR,N3,N3,5120,32 MA,DEPOT,32 MA
2953,,2953,{},1450256240,1450256240,15,15,,,1170,5102,TRANSPORT NAGAR,N3,N3,5120,32 MA,DEPOT,32 MA
2954,,2954,{},1450256240,1450256240,15,15,,,1170,5103,UDAIPUR,N3,N3,5120,32 MA,DEPOT,32 MA
2955,,2955,{},1450256240,1450256240,15,15,,,1170,5104,JODHPUR,N3,N3,5120,32 MA,DEPOT,32 MA
2956,,2956,{},1450256240,1450256240,15,15,,,1170,5105,BIKANER,N3,N3,5120,32 MA,DEPOT,32 MA
2957,,2957,{},1450256240,1450256240,15,15,,,1170,5106,KOTA,N3,N3,5120,32 MA,DEPOT,32 MA
2958,,2958,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5107,ALWAR,N3,N3,5050,32 MA,DEPOT,32 MA
2959,,2959,{},1450256240,1450256240,15,15,,,1170,5108,BARMER,N3,N3,5120,32 MA,DEPOT,32 MA
2960,,2960,{},1450256240,1450256240,15,15,,,1170,5109,BHILWARA,N3,N3,5120,32 MA,DEPOT,32 MA
2961,,2961,{},1450256240,1450256240,15,15,,,1170,5111,SRI GANGA NAGAR,N3,N3,5120,32 MA,DEPOT,32 MA
2962,,2962,{},1450256240,1450256240,15,15,,,1170,5112,SIKAR,N3,N3,5120,32 MA,DEPOT,32 MA
2963,,2963,{},1450256240,1450256240,15,15,,,1170,5114,AJMER,N3,N3,5120,32 MA,DEPOT,32 MA
2964,,2964,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5115,MORADABAD,N1,N1_1,5050,32 MA,DEPOT,32 MA
2965,,2965,{},1450256240,1450256240,15,15,,,1170,5116,BHARATPUR,N3,N3,5120,32 MA,DEPOT,32 MA
2966,,2966,{},1450256240,1450256240,15,15,,,1170,5120,JAIPUR RDC,N3,N3,5120,32 MA,DEPOT,32 MA
2967,,2967,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5151,KANPUR,N1,N1_1,5050,32 MA,DEPOT,32 MA
2968,,2968,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5152,LUCKNOW,N1,N1_1,5050,32 MA,DEPOT,32 MA
2969,,2969,{},1450256240,1450256240,15,15,,,1170,5153,VARANASI,N1,N1_1,6200,32 MA,DEPOT,32 MA
2970,,2970,{},1450256240,1450256240,15,15,,,1170,5155,GORAKHPUR,N1,N1_1,6200,32 MA,DEPOT,32 MA
2971,,2971,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5156,JHANSI,W2,W2,5050,32 MA,DEPOT,32 MA
2972,,2972,{},1450256240,1450256240,15,15,,,1170,5157,ALLAHABAD,N1,N1_1,6200,32 MA,DEPOT,32 MA
2973,,2973,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5201,MEERUT,N1,N1_1,5050,32 MA,DEPOT,32 MA
2974,,2974,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5202,BAREILLEY,N1,N1_1,5050,32 MA,DEPOT,32 MA
2975,,2975,{},1450256240,1450256240,15,15,,,1170,5203,AGRA,N1,N1_1,5120,32 MA,DEPOT,32 MA
2976,,2976,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5206,MUZAFFARNAGAR,N1,N1_1,5050,32 MA,DEPOT,32 MA
2977,,2977,{},1450256240,1450781405,15,15,,54.251.110.52,1170,5251,HALDWANI,N2,N2,5050,32 MA,DEPOT,32 MA
2978,,2978,{},1450256240,1450256240,15,15,,,1170,5252,DEHRADUN,N2,N2,5040,32 MA,DEPOT,32 MA
2979,,2979,{},1450256240,1450256240,15,15,,,1170,5301,JALANDHAR,N2,N2,5040,32 MA,DEPOT,32 MA
2980,,2980,{},1450256240,1450256240,15,15,,,1170,5302,JAMMU,N2,N2,5040,32 MA,DEPOT,32 MA
2981,,2981,{},1450256240,1450695821,15,19,,54.251.110.52,1170,5303,PARWANOO,N2,N2,5040,18 FT,DEPOT,18 FT
2982,,2982,{},1450256240,1450256240,15,15,,,1170,5304,CHANDIGARH,N2,N2,5040,32 MA,DEPOT,32 MA
2983,,2983,{},1450256240,1450256240,15,15,,,1170,5305,LUDHIANA,N2,N2,5040,32 MA,DEPOT,32 MA
2984,,2984,{},1450256240,1450256240,15,15,,,1170,5306,PATIALA,N2,N2,5040,32 MA,DEPOT,32 MA
2985,,2985,{},1450256240,1450256240,15,15,,,1170,5307,ZIRAKPUR,N2,N2,5040,32 MA,DEPOT,32 MA
2986,,2986,{},1450256240,1450256240,15,15,,,1170,5308,AMRITSAR,N2,N2,5040,32 MA,DEPOT,32 MA
2987,,2987,{},1450256240,1450256240,15,15,,,1170,5309,BATHINDA,N2,N2,5040,32 MA,DEPOT,32 MA
2988,,2988,{},1450256240,1450256240,15,15,,,1170,6000,KOLKATA RDC,E2,E2,6000,32 MA,DEPOT,32 MA
2989,,2989,{},1450256240,1450256240,15,15,,,1170,6001,KOLKATA,E2,E2,6000,32 MA,DEPOT,32 MA
2990,,2990,{},1450256240,1450256240,15,15,,,1170,6003,SILIGURI,E2,E2,6000,32 MA,DEPOT,32 MA
2991,,2991,{},1450256240,1450256240,15,15,,,1170,6004,ASANSOL,E2,E2,6000,32 MA,DEPOT,32 MA
2992,,2992,{},1450256240,1450256240,15,15,,,1170,6011,MIDNAPORE,E2,E2,6000,32 MA,DEPOT,32 MA
2993,,2993,{},1450256240,1450695821,15,19,,54.251.110.52,1170,6012,BERHAMPORE,E2,E2,6000,18 FT,DEPOT,18 FT
2994,,2994,{},1450256240,1450256240,15,15,,,1170,6013,SODEPUR,E2,E2,6000,32 MA,DEPOT,32 MA
2995,,2995,{},1450256240,1451972399,15,15,,54.251.110.52,1170,6052,ROURKELA,E2,E2,6053,32 MA,DEPOT,32 MA
2996,,2996,{},1450256240,1451972399,15,15,,54.251.110.52,1170,6053,BHUBANESHWAR,E2,E2,6053,32 MA,DEPOT,32 MA
2997,,2997,{},1450256240,1451972399,15,15,,54.251.110.52,1170,6054,BARBIL,E2,E2,6053,32 MA,DEPOT,32 MA
2998,,2998,{},1450256240,1451972399,15,15,,54.251.110.52,1170,6055,JEYPORE,E2,E2,6053,32 MA,DEPOT,32 MA
2999,,2999,{},1450256240,1450256240,15,15,,,1170,6101,GUWAHATI,E2,E2,6000,32 MA,DEPOT,32 MA
3000,,3000,{},1450256240,1450256240,15,15,,,1170,6102,TRIPURA ROAD,E2,E2,6000,32 MA,DEPOT,32 MA
3001,,3001,{},1450256240,1450695821,15,19,,54.251.110.52,1170,6103,SILCHAR,E2,E2,6000,18 FT,DEPOT,18 FT
3002,,3002,{},1450256240,1450256240,15,15,,,1170,6104,JORHAT,E2,E2,6000,32 MA,DEPOT,32 MA
3003,,3003,{},1450256240,1450256240,15,15,,,1170,6105,BARPETA,E2,E2,6000,32 MA,DEPOT,32 MA
3004,,3004,{},1450256240,1450256240,15,15,,,1170,6152,AGARTALA,E2,E2,6000,32 MA,DEPOT,32 MA
3005,,3005,{},1450256240,1450256240,15,15,,,1170,6154,AIZWAL,E2,E2,6000,32 MA,DEPOT,32 MA
3006,,3006,{},1450256240,1450256240,15,15,,,1170,6156,IMPHAL,E2,E2,6000,32 MA,DEPOT,32 MA
3007,,3007,{},1450256240,1450256240,15,15,,,1170,6200,PATNA RDC,E1,E1,6200,32 MA,DEPOT,32 MA
3008,,3008,{},1450256240,1450256240,15,15,,,1170,6201,PATNA,E1,E1,6200,32 MA,DEPOT,32 MA
3009,,3009,{},1450256240,1450256240,15,15,,,1170,6202,RANCHI,E1,E1,6200,32 MA,DEPOT,32 MA
3010,,3010,{},1450256240,1450256240,15,15,,,1170,6203,DHANBAD,E1,E1,6200,32 MA,DEPOT,32 MA
3011,,3011,{},1450256240,1450256240,15,15,,,1170,6204,MUZZAFFARPUR,E1,E1,6200,32 MA,DEPOT,32 MA
3012,,3012,{},1450256240,1450256240,15,15,,,1170,6205,JAMSHEDPUR,E1,E1,6200,32 MA,DEPOT,32 MA
3013,,3013,{},1450256240,1450256240,15,15,,,1170,6206,BEGUSARAI,E1,E1,6200,32 MA,DEPOT,32 MA
3014,,3014,{},1450256240,1450256240,15,15,,,1170,6207,GAYA,E1,E1,6200,32 MA,DEPOT,32 MA
3015,,3015,{},1450256240,1450256240,15,15,,,1170,7000,BARODA RDC,W1,W1_1,7000,32 MA,DEPOT,32 MA
3016,,3016,{},1450256240,1450256240,15,15,,,1170,7001,AHMEDABAD,W1,W1_1,7000,32 MA,DEPOT,32 MA
3017,,3017,{},1450256240,1450256240,15,15,,,1170,7002,SURAT,W1,W1_1,7000,32 MA,DEPOT,32 MA
3018,,3018,{},1450256240,1450256240,15,15,,,1170,7003,BARODA,W1,W1_1,7000,32 MA,DEPOT,32 MA
3019,,3019,{},1450256240,1450256240,15,15,,,1170,7004,MEHSANA,W1,W1_1,7000,32 MA,DEPOT,32 MA
3020,,3020,{},1450256240,1450256240,15,15,,,1170,7051,RAJKOT,W1,W1_1,7000,32 MA,DEPOT,32 MA
3021,,3021,{},1450256240,1450256240,15,15,,,1170,7052,GANDHIDHAM,W1,W1_1,7000,32 MA,DEPOT,32 MA
