Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck
1140,1140,5053,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.6473277870680043
1140,1140,5054,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5242642976588627
1140,1140,5055,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.3035009887455544
1140,1140,5061,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.7102134787917398
1140,1140,5071,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5871450841429104
1140,1140,5101,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.372489809948506
1140,1140,5102,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.8049618689281726
1140,1140,5103,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9962967046238784
1140,1140,5104,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,3.197911246482985
1140,1140,5105,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.44806392737697087
1140,1140,5106,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.528571019801455
1140,1140,5107,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.6346012966502097
1140,1140,5108,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.14068635531135532
1140,1140,5109,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.5495792960662527
1140,1140,5111,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.811399542124542
1140,1140,5112,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9193278149386845
1140,1140,5114,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.044702265488135
1140,1140,5115,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.3276548614429049
1140,1140,5116,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.8961643587089239
1140,1140,5120,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.523667277167277
1140,1140,5151,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.3314442997823432
1140,1140,5152,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.4703938790677924
1140,1140,5153,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.8996035621383448
1140,1140,5155,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.3524332789191484
1140,1140,5156,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.9091488665923448
1140,1140,5157,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.5027990696501566
1140,1140,5201,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.4925517120560596
1140,1140,5202,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.7211277883951798
1140,1140,5203,N1,N1_1,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,3.0060435658544353
1140,1140,5206,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.8674576219674045
1140,1140,5251,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.6916765567765568
1140,1140,5252,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.5947072238148324
1140,1140,5301,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.719499134681744
1140,1140,5303,N2,N2,5040,DEPOT,18 FT,18 FT,N3,N3,DEPOT,32 MA,18 FT,1.244157341933429
1140,1140,5305,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.570789552476508
1140,1140,5306,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.2497424231565537
1140,1140,5307,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.8383569703243618
1140,1140,5308,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.000625
1140,1140,5309,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.5308851701438657
1140,1140,6000,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.6319167330254286
1140,1140,6001,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,3.4684395524765086
1140,1140,6003,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.152612386526517
1140,1140,6004,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.8921441683919946
1140,1140,6011,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.9556959945851247
1140,1140,6012,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,1.5652837819185645
1140,1140,6013,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.7585953681584114
1140,1140,6052,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.000625
1140,1140,6053,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,7.983238615490791
1140,1140,6054,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.000625
1140,1140,6055,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.000625
1140,1140,6102,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,4.008696066252588
1140,1140,6103,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,3.163394563890216
1140,1140,6104,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.1349857726814245
1140,1140,6105,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.6222252481817699
1140,1140,6200,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.6715065031586772
1140,1140,6201,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.8592785355948396
1140,1140,6202,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.0666162605510432
1140,1140,6203,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.61357566358762
1140,1140,6204,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.03764108005521
1140,1140,6205,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.6132521168445081
1140,1140,6206,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.7921208074534163
1140,1140,6207,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.2641207158783245
1140,1140,7000,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.1462340871688697
1140,1140,7001,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,2.4691778773159205
1140,1140,7002,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.98952414397197
1140,1140,7003,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.6675693342888993
1140,1140,7004,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.403504144768275
1140,1140,7051,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,2.348831811063333
1140,1140,7052,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.5358638703084356
1140,1140,7053,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.5585617136486705
1140,1140,7054,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.3669466541912194
1140,1140,7100,W1,W1,7102,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.000625
1140,1140,7102,W1,W1,7102,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,3.0478697085523168
1140,1140,7103,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,3.8050508507193292
1140,1140,7104,S,S,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.259025885225885
1140,1140,7105,W1,W1,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.737583293518076
1140,1140,7106,W1,W1,7102,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.00125
1140,1140,7150,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.565739873652917
1140,1140,7151,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,4.484315821256038
1140,1140,7152,W1,W1,7152,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,3.99504309338005
1140,1140,7153,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,4.003771026437331
1140,1140,7154,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,3.6030036006264266
1140,1140,7155,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,2.5279884907363166
1140,1140,7156,W1,W1,7152,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.18330128205128204
1140,1140,7157,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,2.8024545787545785
1140,1140,7161,W1,W1,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.6533120534055317
1140,1140,7250,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.7925607315389925
1140,1140,7251,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,3.0906825463184164
1140,1140,7252,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,2.127666693210172
1140,1140,7253,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.685832275574667
1140,1140,7254,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,2.9001022747783614
1140,1140,7301,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.054001011307533
1140,1140,7302,W2,W2,7302,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.4618801401497057
1140,1140,7303,W2,W2,7302,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.0025
1140,1140,7304,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.4671043013749536
1140,1140,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,3.3430180270212877
1140,1140,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.73556892419175
1140,1140,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.775082586133673
1140,1140,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.007837557732123
1140,1140,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.092877893242024
1140,1140,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.2017886805223754
1140,1140,8051,S,S,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.0393685923979403
1140,1140,8052,S,S,7150,DEPOT,18 FT,18 FT,W1,W1,DEPOT,32 MA,18 FT,2.42296610527154
1140,1140,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,3.1637574295269943
1140,1140,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.08602356134204
1140,1140,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.583262716993152
1140,1140,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.5869706866804694
1140,1140,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.755797254074428
1140,1140,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.0807027499070974
1140,1140,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.2022766337527204
1140,1140,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.282085227212401
1140,1140,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.4547894622285924
1140,1140,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.7642290969899667
1140,1140,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.5442258135584221
1140,1140,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.5665359903381642
1140,1140,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.992949236874237
1140,1140,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.1631648802887935
1140,1140,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,5.122909022137283
1140,1140,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.3256574388172218
1140,1140,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9921520717205498
1140,1140,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5995853652386262
1140,1140,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,4.402178382969687
1140,1140,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,3.5544194484259704
1140,1140,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9002435286935289
1140,1140,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.5185485918670703
1140,1140,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.4992955181292138
1140,1140,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,4.243680893985242
1140,1140,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.861618005786484
1140,1140,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.5820384509210597
1140,1140,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.5033860845676064
1140,1140,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.2424022641609593
1140,1140,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.4497584713595582
1140,1140,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.6291234219886395
1140,1140,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.247767011732229
1140,1140,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.262979534957796
1140,1140,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.3887471346286566
1140,1140,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.34095467032967036
1140,1140,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.6706273809523813
1140,1140,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.807480173329086
1140,1140,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.4103801627116836
1140,1140,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.6014655345861866
1140,1140,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9042557440144396
1140,1140,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.8938692758931888
1140,1140,8401,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.11022435897435898
1140,1140,400003,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,22.88888888888889
1140,1140,400005,S,S,,OEM,18 FT,18 FT,,,,,18 FT,0.05714285714285714
1140,1140,400006,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,3.3333333333333335
1140,1140,400020,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,7.428571428571429
1140,1140,400021,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,18.58974358974359
1140,1140,400027,S,S,,OEM,18 FT,32 MA,,,,,18 FT,2.907142857142857
1140,1140,400031,S,S,,OEM,18 FT,32 MA,,,,,18 FT,0.0024
1140,1140,400038,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,7.825396825396826
1140,1140,400058,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,5.911111111111111
1140,1140,400061,S,S,,OEM,18 FT,32 MA,,,,,18 FT,0.9259259259259259
1140,1140,400075,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,7.826086956521739
1140,1140,400076,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,0.8571428571428571
1140,1140,400081,W1,W1_1,,OEM,32 MA,32 MA,,,,,18 FT,1.3043478260869565
1140,1140,400121,N2,N2,,OEM,32 MA,32 MA,,,,,18 FT,6.102564102564102
1140,1140,400221,W1,W1_1,,OEM,32 MA,32 MA,,,,,18 FT,1.5384615384615385
1140,1140,400241,W1,W1_1,,OEM,32 MA,32 MA,,,,,18 FT,0.17666666666666667
1140,1140,400271,S,S,,OEM,18 FT,32 MA,,,,,18 FT,0.8888888888888888
1140,1140,400286,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,11
1140,1140,400295,W2,W2,,OEM,32 MA,32 MA,,,,,18 FT,3.3
1140,1140,400299,S,S,,OEM,18 FT,32 MA,,,,,18 FT,3.3846153846153846
1140,1140,400304,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,7.523809523809524
1140,1140,400311,S,S,,OEM,18 FT,32 MA,,,,,18 FT,16
1140,1140,400314,N3,N3,,OEM,32 MA,32 MA,,,,,18 FT,8.843253968253968
1140,1140,400316,S,S,,OEM,18 FT,32 MA,,,,,18 FT,14.166666666666668
1140,1140,400335,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,4
1150,1150/1180,4000,S,S,,EXPORT,18 FT,32 MA,,,,,32 MA,9.256818034955065
1150,1150/1180,4001,S,S,,EXPORT,18 FT,32 MA,,,,,32 MA,2.653107142857143
1150,1150/1180,4002,E3,E3,,EXPORT,32 MA,32 MA,,,,,32 MA,7.589062542315907
1150,1150/1180,4003,S,S,,EXPORT,18 FT,32 MA,,,,,32 MA,9.18731884057971
1150,1150/1180,5001,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.3743130347046493
1150,1150/1180,5002,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,1.2527701264318807
1150,1150/1180,5004,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.4846771380054797
1150,1150/1180,5006,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.23102324812730599
1150,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.3356065805810016
1150,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,2.0914484453077016
1150,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,1.070839721276223
1150,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,1.3836338131049022
1150,1150/1180,5051,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,3.018063654824143
1150,1150/1180,5051,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.08247422680412371
1150,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4411823331222599
1150,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.07496638278798745
1150,1150/1180,5053,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.32945003469411743
1150,1150/1180,5054,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,2.0701511918927005
1150,1150/1180,5055,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,1.5696561984077304
1150,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,1.513863792334409
1150,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.04
1150,1150/1180,5071,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.17460811171957186
1150,1150/1180,5101,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4304562669371077
1150,1150/1180,5102,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6709171995577246
1150,1150/1180,5103,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.30447858721818294
1150,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6790657511848945
1150,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.25925925925925924
1150,1150/1180,5105,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.05809793461707821
1150,1150/1180,5105,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.020618556701030927
1150,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4500692929947824
1150,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.3489259093248336
1150,1150/1180,5107,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.5044287653716527
1150,1150/1180,5107,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.18117602138220695
1150,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.1070115603700484
1150,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.018518518518518517
1150,1150/1180,5109,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.25790431274982517
1150,1150/1180,5111,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.12155159476115743
1150,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.08134000662481869
1150,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.061855670103092786
1150,1150/1180,5114,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.21001059645034062
1150,1150/1180,5115,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.26943518984509474
1150,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.10932783907806089
1150,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.046296296296296294
1150,1150/1180,5120,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.43983208076670843
1150,1150/1180,5120,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,1.9365921277620068
1150,1150/1180,5151,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,1.2854174078648024
1150,1150/1180,5151,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.018518518518518517
1150,1150/1180,5152,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,2.575381300414436
1150,1150/1180,5152,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.046296296296296294
1150,1150/1180,5153,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5757575682041214
1150,1150/1180,5155,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,1.0382982207829308
1150,1150/1180,5155,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 SA,0.05555555555555555
1150,1150/1180,5156,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.34833661151608414
1150,1150/1180,5156,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,18 FT,0.11428571428571428
